Tarih,Saat,Toplam (MWh),Do�al Gaz,Barajl�,Linyit,Akarsu,�thal K�m�r,R�zgar,G�ne�,Fuel Oil,Jeotermal,Asfaltit K�m�r,Ta� K�m�r,Biyok�tle,Nafta,LNG,Uluslararas�
11.03.2018,15:00,4.20,"0,00","0,00","0,00","0,00","0,00","4,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,16:00,3.69,"0,00","0,00","0,00","0,00","0,00","3,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,17:00,2.72,"0,00","0,00","0,00","0,00","0,00","2,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,18:00,1.38,"0,00","0,00","0,00","0,00","0,00","1,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,19:00,2.20,"0,00","0,00","0,00","0,00","0,00","2,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,20:00,1.93,"0,00","0,00","0,00","0,00","0,00","1,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,21:00,1.10,"0,00","0,00","0,00","0,00","0,00","1,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,22:00,1.79,"0,00","0,00","0,00","0,00","0,00","1,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
11.03.2018,23:00,1.34,"0,00","0,00","0,00","0,00","0,00","1,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,00:00,1.24,"0,00","0,00","0,00","0,00","0,00","1,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,01:00,1.38,"0,00","0,00","0,00","0,00","0,00","1,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,02:00,2.20,"0,00","0,00","0,00","0,00","0,00","2,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,03:00,2.10,"0,00","0,00","0,00","0,00","0,00","2,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,04:00,2.20,"0,00","0,00","0,00","0,00","0,00","2,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,05:00,1.79,"0,00","0,00","0,00","0,00","0,00","1,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,06:00,1.75,"0,00","0,00","0,00","0,00","0,00","1,75","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,07:00,4.00,"0,00","0,00","0,00","0,00","0,00","4,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,08:00,7.28,"0,00","0,00","0,00","0,00","0,00","7,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,09:00,3.93,"0,00","0,00","0,00","0,00","0,00","3,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,10:00,1.82,"0,00","0,00","0,00","0,00","0,00","1,82","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,11:00,3.93,"0,00","0,00","0,00","0,00","0,00","3,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,12:00,8.28,"0,00","0,00","0,00","0,00","0,00","8,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,13:00,11.83,"0,00","0,00","0,00","0,00","0,00","11,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,14:00,10.50,"0,00","0,00","0,00","0,00","0,00","10,50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,15:00,7.45,"0,00","0,00","0,00","0,00","0,00","7,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,16:00,6.41,"0,00","0,00","0,00","0,00","0,00","6,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,17:00,2.83,"0,00","0,00","0,00","0,00","0,00","2,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,18:00,1.58,"0,00","0,00","0,00","0,00","0,00","1,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,19:00,2.48,"0,00","0,00","0,00","0,00","0,00","2,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,20:00,1.13,"0,00","0,00","0,00","0,00","0,00","1,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,21:00,1.07,"0,00","0,00","0,00","0,00","0,00","1,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,22:00,1.27,"0,00","0,00","0,00","0,00","0,00","1,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
12.03.2018,23:00,5.96,"0,00","0,00","0,00","0,00","0,00","5,96","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,00:00,7.34,"0,00","0,00","0,00","0,00","0,00","7,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,01:00,5.52,"0,00","0,00","0,00","0,00","0,00","5,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,02:00,8.55,"0,00","0,00","0,00","0,00","0,00","8,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,03:00,16.87,"0,00","0,00","0,00","0,00","0,00","16,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,04:00,12.49,"0,00","0,00","0,00","0,00","0,00","12,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,05:00,10.24,"0,00","0,00","0,00","0,00","0,00","10,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,06:00,9.45,"0,00","0,00","0,00","0,00","0,00","9,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,07:00,3.38,"0,00","0,00","0,00","0,00","0,00","3,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,08:00,7.65,"0,00","0,00","0,00","0,00","0,00","7,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,09:00,8.72,"0,00","0,00","0,00","0,00","0,00","8,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,10:00,11.14,"0,00","0,00","0,00","0,00","0,00","11,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,11:00,19.69,"0,00","0,00","0,00","0,00","0,00","19,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,12:00,17.87,"0,00","0,00","0,00","0,00","0,00","17,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,13:00,15.83,"0,00","0,00","0,00","0,00","0,00","15,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,14:00,15.69,"0,00","0,00","0,00","0,00","0,00","15,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,15:00,15.14,"0,00","0,00","0,00","0,00","0,00","15,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,16:00,14.93,"0,00","0,00","0,00","0,00","0,00","14,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,17:00,17.00,"0,00","0,00","0,00","0,00","0,00","17,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,18:00,11.55,"0,00","0,00","0,00","0,00","0,00","11,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,19:00,9.83,"0,00","0,00","0,00","0,00","0,00","9,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,20:00,11.69,"0,00","0,00","0,00","0,00","0,00","11,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,21:00,4.62,"0,00","0,00","0,00","0,00","0,00","4,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,22:00,6.90,"0,00","0,00","0,00","0,00","0,00","6,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
13.03.2018,23:00,6.52,"0,00","0,00","0,00","0,00","0,00","6,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,00:00,9.14,"0,00","0,00","0,00","0,00","0,00","9,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,01:00,4.72,"0,00","0,00","0,00","0,00","0,00","4,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,02:00,5.55,"0,00","0,00","0,00","0,00","0,00","5,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,03:00,7.59,"0,00","0,00","0,00","0,00","0,00","7,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,04:00,10.86,"0,00","0,00","0,00","0,00","0,00","10,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,05:00,8.00,"0,00","0,00","0,00","0,00","0,00","8,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,06:00,5.55,"0,00","0,00","0,00","0,00","0,00","5,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,07:00,4.58,"0,00","0,00","0,00","0,00","0,00","4,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,08:00,4.51,"0,00","0,00","0,00","0,00","0,00","4,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,09:00,4.07,"0,00","0,00","0,00","0,00","0,00","4,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,10:00,5.65,"0,00","0,00","0,00","0,00","0,00","5,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,11:00,6.24,"0,00","0,00","0,00","0,00","0,00","6,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,12:00,12.45,"0,00","0,00","0,00","0,00","0,00","12,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,13:00,14.28,"0,00","0,00","0,00","0,00","0,00","14,28","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,14:00,11.90,"0,00","0,00","0,00","0,00","0,00","11,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,15:00,6.93,"0,00","0,00","0,00","0,00","0,00","6,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,16:00,5.17,"0,00","0,00","0,00","0,00","0,00","5,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,17:00,5.14,"0,00","0,00","0,00","0,00","0,00","5,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,18:00,4.27,"0,00","0,00","0,00","0,00","0,00","4,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,19:00,2.51,"0,00","0,00","0,00","0,00","0,00","2,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,20:00,3.03,"0,00","0,00","0,00","0,00","0,00","3,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,21:00,1.69,"0,00","0,00","0,00","0,00","0,00","1,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,22:00,3.38,"0,00","0,00","0,00","0,00","0,00","3,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
14.03.2018,23:00,1.89,"0,00","0,00","0,00","0,00","0,00","1,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,00:00,1.31,"0,00","0,00","0,00","0,00","0,00","1,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,01:00,1.65,"0,00","0,00","0,00","0,00","0,00","1,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,02:00,3.27,"0,00","0,00","0,00","0,00","0,00","3,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,03:00,4.48,"0,00","0,00","0,00","0,00","0,00","4,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,04:00,3.79,"0,00","0,00","0,00","0,00","0,00","3,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,05:00,2.55,"0,00","0,00","0,00","0,00","0,00","2,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,06:00,2.41,"0,00","0,00","0,00","0,00","0,00","2,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,07:00,1.00,"0,00","0,00","0,00","0,00","0,00","1,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,08:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,09:00,0.89,"0,00","0,00","0,00","0,00","0,00","0,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,10:00,2.89,"0,00","0,00","0,00","0,00","0,00","2,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,11:00,2.76,"0,00","0,00","0,00","0,00","0,00","2,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,12:00,4.03,"0,00","0,00","0,00","0,00","0,00","4,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,13:00,2.27,"0,00","0,00","0,00","0,00","0,00","2,27","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,14:00,0.38,"0,00","0,00","0,00","0,00","0,00","0,38","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,15:00,0.20,"0,00","0,00","0,00","0,00","0,00","0,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,16:00,0.41,"0,00","0,00","0,00","0,00","0,00","0,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,17:00,0.44,"0,00","0,00","0,00","0,00","0,00","0,44","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,18:00,0.89,"0,00","0,00","0,00","0,00","0,00","0,89","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,19:00,0.10,"0,00","0,00","0,00","0,00","0,00","0,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,20:00,0.17,"0,00","0,00","0,00","0,00","0,00","0,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,21:00,0.51,"0,00","0,00","0,00","0,00","0,00","0,51","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,22:00,0.48,"0,00","0,00","0,00","0,00","0,00","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
15.03.2018,23:00,1.55,"0,00","0,00","0,00","0,00","0,00","1,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,00:00,2.03,"0,00","0,00","0,00","0,00","0,00","2,03","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,01:00,1.69,"0,00","0,00","0,00","0,00","0,00","1,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,02:00,2.65,"0,00","0,00","0,00","0,00","0,00","2,65","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,03:00,3.20,"0,00","0,00","0,00","0,00","0,00","3,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,04:00,3.14,"0,00","0,00","0,00","0,00","0,00","3,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,05:00,4.48,"0,00","0,00","0,00","0,00","0,00","4,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,06:00,6.79,"0,00","0,00","0,00","0,00","0,00","6,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,07:00,11.66,"0,00","0,00","0,00","0,00","0,00","11,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,08:00,7.21,"0,00","0,00","0,00","0,00","0,00","7,21","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,09:00,6.14,"0,00","0,00","0,00","0,00","0,00","6,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,10:00,7.31,"0,00","0,00","0,00","0,00","0,00","7,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,11:00,13.55,"0,00","0,00","0,00","0,00","0,00","13,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,12:00,13.66,"0,00","0,00","0,00","0,00","0,00","13,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,13:00,13.97,"0,00","0,00","0,00","0,00","0,00","13,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,14:00,9.10,"0,00","0,00","0,00","0,00","0,00","9,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,15:00,6.76,"0,00","0,00","0,00","0,00","0,00","6,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,16:00,5.17,"0,00","0,00","0,00","0,00","0,00","5,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,17:00,2.48,"0,00","0,00","0,00","0,00","0,00","2,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,18:00,2.31,"0,00","0,00","0,00","0,00","0,00","2,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,19:00,3.31,"0,00","0,00","0,00","0,00","0,00","3,31","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,20:00,7.34,"0,00","0,00","0,00","0,00","0,00","7,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,21:00,14.90,"0,00","0,00","0,00","0,00","0,00","14,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,22:00,13.93,"0,00","0,00","0,00","0,00","0,00","13,93","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
16.03.2018,23:00,13.04,"0,00","0,00","0,00","0,00","0,00","13,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,00:00,14.59,"0,00","0,00","0,00","0,00","0,00","14,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,01:00,12.10,"0,00","0,00","0,00","0,00","0,00","12,10","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,02:00,16.90,"0,00","0,00","0,00","0,00","0,00","16,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,03:00,18.97,"0,00","0,00","0,00","0,00","0,00","18,97","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,04:00,17.69,"0,00","0,00","0,00","0,00","0,00","17,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,05:00,20.07,"0,00","0,00","0,00","0,00","0,00","20,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,06:00,22.08,"0,00","0,00","0,00","0,00","0,00","22,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,07:00,23.04,"0,00","0,00","0,00","0,00","0,00","23,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,08:00,22.66,"0,00","0,00","0,00","0,00","0,00","22,66","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,09:00,20.04,"0,00","0,00","0,00","0,00","0,00","20,04","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,10:00,16.35,"0,00","0,00","0,00","0,00","0,00","16,35","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,11:00,15.14,"0,00","0,00","0,00","0,00","0,00","15,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,12:00,20.63,"0,00","0,00","0,00","0,00","0,00","20,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,13:00,22.86,"0,00","0,00","0,00","0,00","0,00","22,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,14:00,13.55,"0,00","0,00","0,00","0,00","0,00","13,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,15:00,14.76,"0,00","0,00","0,00","0,00","0,00","14,76","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,16:00,12.17,"0,00","0,00","0,00","0,00","0,00","12,17","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,17:00,23.42,"0,00","0,00","0,00","0,00","0,00","23,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,18:00,20.01,"0,00","0,00","0,00","0,00","0,00","20,01","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,19:00,12.83,"0,00","0,00","0,00","0,00","0,00","12,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,20:00,14.45,"0,00","0,00","0,00","0,00","0,00","14,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,21:00,15.45,"0,00","0,00","0,00","0,00","0,00","15,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,22:00,23.52,"0,00","0,00","0,00","0,00","0,00","23,52","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
17.03.2018,23:00,22.42,"0,00","0,00","0,00","0,00","0,00","22,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,00:00,23.87,"0,00","0,00","0,00","0,00","0,00","23,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,01:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,02:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,03:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,04:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,05:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,06:00,24.00,"0,00","0,00","0,00","0,00","0,00","24,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,07:00,23.83,"0,00","0,00","0,00","0,00","0,00","23,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,08:00,23.49,"0,00","0,00","0,00","0,00","0,00","23,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,09:00,22.90,"0,00","0,00","0,00","0,00","0,00","22,90","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,10:00,18.59,"0,00","0,00","0,00","0,00","0,00","18,59","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,11:00,23.39,"0,00","0,00","0,00","0,00","0,00","23,39","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,12:00,17.49,"0,00","0,00","0,00","0,00","0,00","17,49","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,13:00,20.42,"0,00","0,00","0,00","0,00","0,00","20,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,14:00,20.70,"0,00","0,00","0,00","0,00","0,00","20,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,15:00,18.69,"0,00","0,00","0,00","0,00","0,00","18,69","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,16:00,16.73,"0,00","0,00","0,00","0,00","0,00","16,73","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,17:00,9.00,"0,00","0,00","0,00","0,00","0,00","9,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,18:00,13.87,"0,00","0,00","0,00","0,00","0,00","13,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,19:00,6.79,"0,00","0,00","0,00","0,00","0,00","6,79","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,20:00,8.72,"0,00","0,00","0,00","0,00","0,00","8,72","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,21:00,3.83,"0,00","0,00","0,00","0,00","0,00","3,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,22:00,3.83,"0,00","0,00","0,00","0,00","0,00","3,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
18.03.2018,23:00,6.07,"0,00","0,00","0,00","0,00","0,00","6,07","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
19.03.2018,00:00,7.86,"0,00","0,00","0,00","0,00","0,00","7,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
19.03.2018,01:00,5.34,"0,00","0,00","0,00","0,00","0,00","5,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
19.03.2018,02:00,9.41,"0,00","0,00","0,00","0,00","0,00","9,41","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00"
