,Tarih,Saat,Toplam (MWh),ISPARTA WindSpeed(m/s)
6741,08.11.2018,21:00,0.08,(1.0245398331792221+0j)
6742,08.11.2018,22:00,0.0,0j
6743,08.11.2018,23:00,0.39,(1.7372156030506019+0j)
6744,09.11.2018,00:00,0.03,(0.7388210670827785+0j)
6745,09.11.2018,01:00,0.0,0j
6746,09.11.2018,02:00,0.0,0j
6747,09.11.2018,03:00,0.0,0j
6748,09.11.2018,04:00,0.0,0j
6749,09.11.2018,05:00,0.37,(1.7069970100007519+0j)
6750,09.11.2018,06:00,1.87,(2.929404793581066+0j)
6751,09.11.2018,07:00,0.96,(2.3456106782069406+0j)
6752,09.11.2018,08:00,3.79,(3.707193506166306+0j)
6753,09.11.2018,09:00,5.12,(4.098159332716889+0j)
6754,09.11.2018,10:00,2.7,(3.310956236881193+0j)
6755,09.11.2018,11:00,0.28,(1.5555531793396786+0j)
6756,09.11.2018,12:00,0.12,(1.1728053391034703+0j)
6757,09.11.2018,13:00,0.23,(1.4568275005605107+0j)
6758,09.11.2018,14:00,0.04,(0.8131778044860105+0j)
6759,09.11.2018,15:00,1.35,(2.6279077067229384+0j)
6760,09.11.2018,16:00,1.54,(2.745822288596499+0j)
6761,09.11.2018,17:00,1.04,(2.4090360487059432+0j)
6762,09.11.2018,18:00,2.36,(3.1656982783317256+0j)
6763,09.11.2018,19:00,3.97,(3.7649772354832423+0j)
6764,09.11.2018,20:00,10.02,(5.1261120244445495+0j)
6765,09.11.2018,21:00,6.76,(4.495876964484936+0j)
6766,09.11.2018,22:00,7.31,(4.614641612772842+0j)
6767,09.11.2018,23:00,7.54,(4.662540683683061+0j)
6768,10.11.2018,00:00,5.01,(4.068597810055057+0j)
6769,10.11.2018,01:00,3.04,(3.4444777224344576+0j)
6770,10.11.2018,02:00,1.09,(2.447039717419376+0j)
6771,10.11.2018,03:00,0.0,0j
6772,10.11.2018,04:00,0.64,(2.0490796663584443+0j)
6773,10.11.2018,05:00,1.22,(2.5406926386280193+0j)
6774,10.11.2018,06:00,0.83,(2.2345575790241585+0j)
6775,10.11.2018,07:00,0.0,0j
6776,10.11.2018,08:00,0.05,(0.8759692355743128+0j)
6777,10.11.2018,09:00,0.2,(1.3905144860424437+0j)
6778,10.11.2018,10:00,0.0,0j
6779,10.11.2018,11:00,0.0,0j
6780,10.11.2018,12:00,0.0,0j
6781,10.11.2018,13:00,0.0,0j
6782,10.11.2018,14:00,0.0,0j
6783,10.11.2018,15:00,0.02,(0.6454196511391419+0j)
6784,10.11.2018,16:00,0.04,(0.8131778044860105+0j)
6785,10.11.2018,17:00,0.36,(1.6914779963762145+0j)
6786,10.11.2018,18:00,0.0,0j
6787,10.11.2018,19:00,0.0,0j
6788,10.11.2018,20:00,0.0,0j
6789,10.11.2018,21:00,0.0,0j
6790,10.11.2018,22:00,0.0,0j
6791,10.11.2018,23:00,0.0,0j
6792,11.11.2018,00:00,0.0,0j
6793,11.11.2018,01:00,0.08,(1.0245398331792221+0j)
6794,11.11.2018,02:00,0.86,(2.261161953936346+0j)
6795,11.11.2018,03:00,0.86,(2.261161953936346+0j)
6796,11.11.2018,04:00,1.14,(2.4838982575572683+0j)
6797,11.11.2018,05:00,1.49,(2.715778058284193+0j)
6798,11.11.2018,06:00,2.52,(3.235681004241423+0j)
6799,11.11.2018,07:00,0.52,(1.9120531789725645+0j)
6800,11.11.2018,08:00,0.32,(1.6263556089720208+0j)
6801,11.11.2018,09:00,0.06,(0.9308562145233849+0j)
6802,11.11.2018,10:00,0.0,0j
6803,11.11.2018,11:00,0.0,0j
6804,11.11.2018,12:00,0.0,0j
6805,11.11.2018,13:00,0.0,0j
6806,11.11.2018,14:00,0.06,(0.9308562145233849+0j)
6807,11.11.2018,15:00,0.3,(1.5917417366495117+0j)
6808,11.11.2018,16:00,0.03,(0.7388210670827785+0j)
6809,11.11.2018,17:00,0.43,(1.7946854321745125+0j)
6810,11.11.2018,18:00,0.23,(1.4568275005605107+0j)
6811,11.11.2018,19:00,0.94,(2.3292072696649533+0j)
6812,11.11.2018,20:00,0.41,(1.76641795811372+0j)
6813,11.11.2018,21:00,2.07,(3.030323316893057+0j)
6814,11.11.2018,22:00,2.08,(3.035195227720189+0j)
6815,11.11.2018,23:00,1.07,(2.4319806300941473+0j)
6816,12.11.2018,00:00,0.3,(1.5917417366495117+0j)
6817,12.11.2018,01:00,0.0,0j
6818,12.11.2018,02:00,0.41,(1.76641795811372+0j)
6819,12.11.2018,03:00,1.85,(2.918923828150327+0j)
6820,12.11.2018,04:00,4.11,(3.8087236238618414+0j)
6821,12.11.2018,05:00,6.68,(4.4780713246046+0j)
6822,12.11.2018,06:00,7.05,(4.559269084793303+0j)
6823,12.11.2018,07:00,11.97,(5.439139980253118+0j)
6824,12.11.2018,08:00,15.94,(5.984046478486948+0j)
6825,12.11.2018,09:00,11.96,(5.437624899400292+0j)
6826,12.11.2018,10:00,9.7,(5.070951191885493+0j)
6827,12.11.2018,11:00,4.51,(3.9284783704690165+0j)
6828,12.11.2018,12:00,3.24,(3.518416017310411+0j)
6829,12.11.2018,13:00,1.23,(2.5476155410728025+0j)
6830,12.11.2018,14:00,0.27,(1.5368097497688333+0j)
6831,12.11.2018,15:00,0.81,(2.216463201248336+0j)
6832,12.11.2018,16:00,1.96,(2.975666183219601+0j)
6833,12.11.2018,17:00,4.24,(3.8484643800031457+0j)
6834,12.11.2018,18:00,8.12,(4.779152206134408+0j)
6835,12.11.2018,19:00,10.73,(5.244435635220742+0j)
6836,12.11.2018,20:00,13.8,(5.703286840709257+0j)
6837,12.11.2018,21:00,19.7,(6.421762815701505+0j)
6838,12.11.2018,22:00,16.94,(6.106654102080088+0j)
6839,12.11.2018,23:00,16.84,(6.094614137681168+0j)
6840,13.11.2018,00:00,21.43,(6.6044943967106695+0j)
6841,13.11.2018,01:00,23.98,(6.856701531884936+0j)
6842,13.11.2018,02:00,22.26,(6.6886823633936725+0j)
6843,13.11.2018,03:00,22.29,(6.691685813444097+0j)
6844,13.11.2018,04:00,25.74,(7.020505219497404+0j)
6845,13.11.2018,05:00,31.33,(7.495817150053849+0j)
6846,13.11.2018,06:00,33.52,(7.666553823811569+0j)
6847,13.11.2018,07:00,36.66,(7.898834346039573+0j)
6848,13.11.2018,08:00,35.8,(7.836579214394112+0j)
6849,13.11.2018,09:00,35.16,(7.789599716235793+0j)
6850,13.11.2018,10:00,32.77,(7.608943036885561+0j)
6851,13.11.2018,11:00,31.62,(7.518874009027609+0j)
6852,13.11.2018,12:00,30.3,(7.412756401544963+0j)
6853,13.11.2018,13:00,35.94,(7.846781207408851+0j)
6854,13.11.2018,14:00,41.81,(8.252627477564703+0j)
6855,13.11.2018,15:00,45.37,(8.480506254741536+0j)
6856,13.11.2018,16:00,50.02,(8.760860159030626+0j)
6857,13.11.2018,17:00,54.34,(9.006140759790158+0j)
6858,13.11.2018,18:00,52.28,(8.890865602536243+0j)
6859,13.11.2018,19:00,56.96,(9.148618390835864+0j)
6860,13.11.2018,20:00,54.63,(9.022133572882074+0j)
6861,13.11.2018,21:00,49.86,(8.751509000320299+0j)
6862,13.11.2018,22:00,38.25,(8.011416899330255+0j)
6863,13.11.2018,23:00,42.83,(8.31919959091743+0j)
6864,14.11.2018,00:00,35.19,(7.791814558469518+0j)
6865,14.11.2018,01:00,33.64,(7.675691560498468+0j)
6866,14.11.2018,02:00,38.4,(8.021875680003765+0j)
6867,14.11.2018,03:00,39.94,(8.127710121197346+0j)
6868,14.11.2018,04:00,34.52,(7.742046606188829+0j)
6869,14.11.2018,05:00,35.37,(7.8050772471428065+0j)
6870,14.11.2018,06:00,40.02,(8.133133115380915+0j)
6871,14.11.2018,07:00,43.78,(8.380258941970345+0j)
6872,14.11.2018,08:00,52.15,(8.883490112402807+0j)
6873,14.11.2018,09:00,51.38,(8.839551268466003+0j)
6874,14.11.2018,10:00,41.9,(8.258544755508114+0j)
6875,14.11.2018,11:00,32.37,(7.577857232060758+0j)
6876,14.11.2018,12:00,36.9,(7.91603382189464+0j)
6877,14.11.2018,13:00,22.05,(6.667582278824981+0j)
6878,14.11.2018,14:00,31.0,(7.469406300512834+0j)
6879,14.11.2018,15:00,39.23,(8.079260693804889+0j)
6880,14.11.2018,16:00,36.72,(7.90314123584938+0j)
6881,14.11.2018,17:00,34.48,(7.739055088655231+0j)
6882,14.11.2018,18:00,33.01,(7.627473260532406+0j)
6883,14.11.2018,19:00,27.24,(7.1543121804608685+0j)
6884,14.11.2018,20:00,36.83,(7.911025031191591+0j)
6885,14.11.2018,21:00,36.21,(7.866381908010296+0j)
6886,14.11.2018,22:00,37.19,(7.936717309082991+0j)
6887,14.11.2018,23:00,34.07,(7.7082577854236325+0j)
6888,15.11.2018,00:00,34.16,(7.715039247383521+0j)
6889,15.11.2018,01:00,26.26,(7.067466516766873+0j)
6890,15.11.2018,02:00,30.74,(7.448465435421156+0j)
6891,15.11.2018,03:00,36.22,(7.867105985877789+0j)
6892,15.11.2018,04:00,31.93,(7.543365628270985+0j)
6893,15.11.2018,05:00,18.27,(6.2624610079206064+0j)
6894,15.11.2018,06:00,20.51,(6.50859736193427+0j)
6895,15.11.2018,07:00,29.34,(7.333628209145126+0j)
6896,15.11.2018,08:00,32.93,(7.621306528578327+0j)
6897,15.11.2018,09:00,33.65,(7.676452057041689+0j)
6898,15.11.2018,10:00,21.15,(6.57560387845899+0j)
6899,15.11.2018,11:00,6.44,(4.423786322127232+0j)
6900,15.11.2018,12:00,6.4,(4.4146083158415905+0j)
6901,15.11.2018,13:00,1.14,(2.4838982575572683+0j)
6902,15.11.2018,14:00,0.08,(1.0245398331792221+0j)
6903,15.11.2018,15:00,0.23,(1.4568275005605107+0j)
6904,15.11.2018,16:00,2.92,(3.3985458719156174+0j)
6905,15.11.2018,17:00,6.4,(4.4146083158415905+0j)
6906,15.11.2018,18:00,2.7,(3.310956236881193+0j)
6907,15.11.2018,19:00,1.85,(2.918923828150327+0j)
6908,15.11.2018,20:00,1.96,(2.975666183219601+0j)
6909,15.11.2018,21:00,8.55,(4.862066456233337+0j)
6910,15.11.2018,22:00,23.26,(6.787378824420687+0j)
6911,15.11.2018,23:00,11.21,(5.321499878548541+0j)
6912,16.11.2018,00:00,7.47,(4.648067071806179+0j)
6913,16.11.2018,01:00,17.05,(6.119843460768645+0j)
6914,16.11.2018,02:00,20.68,(6.526530378849647+0j)
6915,16.11.2018,03:00,16.7,(6.077677845937607+0j)
6916,16.11.2018,04:00,14.2,(5.757867064634147+0j)
6917,16.11.2018,05:00,21.52,(6.613727159518688+0j)
6918,16.11.2018,06:00,30.05,(7.392312954108699+0j)
6919,16.11.2018,07:00,25.96,(7.040449943759317+0j)
6920,16.11.2018,08:00,36.44,(7.8830020918933315+0j)
6921,16.11.2018,09:00,28.57,(7.268903988482857+0j)
6922,16.11.2018,10:00,23.48,(6.8087107266920075+0j)
6923,16.11.2018,11:00,23.01,(6.762974116275097+0j)
6924,16.11.2018,12:00,23.49,(6.809677186708777+0j)
6925,16.11.2018,13:00,22.66,(6.728508740205927+0j)
6926,16.11.2018,14:00,18.64,(6.304454117714958+0j)
6927,16.11.2018,15:00,11.74,(5.404077285049028+0j)
6928,16.11.2018,16:00,22.69,(6.73147676385517+0j)
6929,16.11.2018,17:00,16.08,(6.0015146031586175+0j)
6930,16.11.2018,18:00,11.49,(5.365442297308779+0j)
6931,16.11.2018,19:00,17.26,(6.144866463525488+0j)
6932,16.11.2018,20:00,15.49,(5.92719649507441+0j)
6933,16.11.2018,21:00,13.67,(5.685321437229882+0j)
6934,16.11.2018,22:00,18.88,(6.33139655666345+0j)
6935,16.11.2018,23:00,27.28,(7.157812333749413+0j)
6936,17.11.2018,00:00,24.37,(6.893673262700782+0j)
6937,17.11.2018,01:00,22.45,(6.7076588671850095+0j)
6938,17.11.2018,02:00,9.91,(5.107284732192145+0j)
6939,17.11.2018,03:00,7.19,(4.589251048783784+0j)
6940,17.11.2018,04:00,5.35,(4.15862838024463+0j)
6941,17.11.2018,05:00,4.5,(3.9255726901407764+0j)
6942,17.11.2018,06:00,7.75,(4.705431114116756+0j)
6943,17.11.2018,07:00,6.45,(4.42607488245378+0j)
6944,17.11.2018,08:00,6.06,(4.33500624143369+0j)
6945,17.11.2018,09:00,16.37,(6.037378616057974+0j)
6946,17.11.2018,10:00,22.6,(6.722564824797541+0j)
6947,17.11.2018,11:00,12.36,(5.497581494872722+0j)
6948,17.11.2018,12:00,10.14,(5.146494394013347+0j)
6949,17.11.2018,13:00,8.08,(4.771291744239393+0j)
6950,17.11.2018,14:00,11.69,(5.3963944807103505+0j)
6951,17.11.2018,15:00,19.32,(6.38020392221979+0j)
6952,17.11.2018,16:00,22.43,(6.705666394509587+0j)
6953,17.11.2018,17:00,22.46,(6.708654659786811+0j)
6954,17.11.2018,18:00,22.53,(6.715616945379107+0j)
6955,17.11.2018,19:00,20.88,(6.547502664308597+0j)
6956,17.11.2018,20:00,23.55,(6.815470194340192+0j)
6957,17.11.2018,21:00,21.79,(6.641271921810531+0j)
6958,17.11.2018,22:00,28.29,(7.245079714613622+0j)
6959,17.11.2018,23:00,29.08,(7.311901289042203+0j)
6960,18.11.2018,00:00,30.69,(7.444424821936775+0j)
6961,18.11.2018,01:00,20.34,(6.490564975665231+0j)
6962,18.11.2018,02:00,23.47,(6.807743992229675+0j)
6963,18.11.2018,03:00,17.57,(6.1814368887503415+0j)
6964,18.11.2018,04:00,11.63,(5.387146142996039+0j)
6965,18.11.2018,05:00,11.5,(5.366998400150466+0j)
6966,18.11.2018,06:00,15.27,(5.899001836776208+0j)
6967,18.11.2018,07:00,16.11,(6.005244569689468+0j)
6968,18.11.2018,08:00,15.56,(5.9361115010893375+0j)
6969,18.11.2018,09:00,12.61,(5.5344000411740595+0j)
6970,18.11.2018,10:00,9.42,(5.0216813747987965+0j)
6971,18.11.2018,11:00,15.07,(5.873134361998318+0j)
6972,18.11.2018,12:00,20.18,(6.473501301864622+0j)
6973,18.11.2018,13:00,19.92,(6.445579416349511+0j)
6974,18.11.2018,14:00,15.52,(5.931020493873943+0j)
6975,18.11.2018,15:00,15.91,(5.980290013922572+0j)
6976,18.11.2018,16:00,28.95,(7.300989240138771+0j)
6977,18.11.2018,17:00,35.56,(7.81902802637747+0j)
6978,18.11.2018,18:00,35.82,(7.838038268461414+0j)
6979,18.11.2018,19:00,43.39,(8.355300405561653+0j)
6980,18.11.2018,20:00,45.79,(8.506594550821054+0j)
6981,18.11.2018,21:00,38.11,(8.001630672279255+0j)
6982,18.11.2018,22:00,42.69,(8.310125271735165+0j)
6983,18.11.2018,23:00,41.86,(8.255915901357717+0j)
6984,19.11.2018,00:00,46.65,(8.559519816805354+0j)
6985,19.11.2018,01:00,42.78,(8.315961035782129+0j)
6986,19.11.2018,02:00,39.59,(8.103898998379412+0j)
6987,19.11.2018,03:00,26.91,(7.125304330019666+0j)
6988,19.11.2018,04:00,39.03,(8.065507563640885+0j)
6989,19.11.2018,05:00,37.04,(7.926032431719929+0j)
6990,19.11.2018,06:00,38.2,(8.007924563709299+0j)
6991,19.11.2018,07:00,40.96,(8.196318665433777+0j)
6992,19.11.2018,08:00,45.38,(8.48112927165935+0j)
6993,19.11.2018,09:00,48.79,(8.688453045247712+0j)
6994,19.11.2018,10:00,41.65,(8.242086870608754+0j)
6995,19.11.2018,11:00,39.33,(8.086119734957984+0j)
6996,19.11.2018,12:00,42.04,(8.26773259100768+0j)
6997,19.11.2018,13:00,43.37,(8.354016456189836+0j)
6998,19.11.2018,14:00,49.65,(8.739205195583803+0j)
6999,19.11.2018,15:00,39.48,(8.096386530818595+0j)
7000,19.11.2018,16:00,36.15,(7.862034638869594+0j)
7001,19.11.2018,17:00,37.83,(7.9819860812925905+0j)
7002,19.11.2018,18:00,35.66,(7.826350589213192+0j)
7003,19.11.2018,19:00,31.21,(7.486234759102357+0j)
7004,19.11.2018,20:00,23.57,(6.81739901012007+0j)
7005,19.11.2018,21:00,29.28,(7.328625732688913+0j)
7006,19.11.2018,22:00,24.74,(6.928386138518337+0j)
7007,19.11.2018,23:00,20.88,(6.547502664308597+0j)
7008,20.11.2018,00:00,15.46,(5.92336755570452+0j)
7009,20.11.2018,01:00,19.28,(6.3757977026399795+0j)
7010,20.11.2018,02:00,13.25,(5.626489056004789+0j)
7011,20.11.2018,03:00,11.97,(5.439139980253118+0j)
7012,20.11.2018,04:00,10.3,(5.173422258384854+0j)
7013,20.11.2018,05:00,7.83,(4.721566452092842+0j)
7014,20.11.2018,06:00,0.0,0j
7015,20.11.2018,07:00,0.57,(1.9714713535141928+0j)
7016,20.11.2018,08:00,2.62,(3.2779270399102507+0j)
7017,20.11.2018,09:00,5.71,(4.2498886865959+0j)
7018,20.11.2018,10:00,2.66,(3.2945244218048457+0j)
7019,20.11.2018,11:00,3.51,(3.6135540730589146+0j)
7020,20.11.2018,12:00,3.72,(3.6842280012809683+0j)
7021,20.11.2018,13:00,3.43,(3.5858894161272774+0j)
7022,20.11.2018,14:00,1.77,(2.8762277661249143+0j)
7023,20.11.2018,15:00,0.82,(2.2255471683397965+0j)
7024,20.11.2018,16:00,0.38,(1.7222388612172288+0j)
7025,20.11.2018,17:00,0.09,(1.0655643665341983+0j)
7026,20.11.2018,18:00,0.0,0j
7027,20.11.2018,19:00,0.01,(0.5122699165896111+0j)
7028,20.11.2018,20:00,1.94,(2.965510246936972+0j)
7029,20.11.2018,21:00,2.58,(3.261159856460155+0j)
7030,20.11.2018,22:00,6.66,(4.473597723899788+0j)
7031,20.11.2018,23:00,9.27,(4.99488427255306+0j)
7032,21.11.2018,00:00,12.46,(5.512367960641075+0j)
7033,21.11.2018,01:00,11.94,(5.434592202229449+0j)
7034,21.11.2018,02:00,7.65,(4.685105024371997+0j)
7035,21.11.2018,03:00,4.65,(3.968714305973275+0j)
7036,21.11.2018,04:00,3.53,(3.6204044289309834+0j)
7037,21.11.2018,05:00,5.6,(4.22242095354984+0j)
7038,21.11.2018,06:00,8.76,(4.901551323440315+0j)
7039,21.11.2018,07:00,3.07,(3.4557711728191283+0j)
7040,21.11.2018,08:00,5.67,(4.239941573135455+0j)
7041,21.11.2018,09:00,6.62,(4.464623581999076+0j)
7042,21.11.2018,10:00,3.9,(3.7427175592768753+0j)
7043,21.11.2018,11:00,16.34,(6.033688285911079+0j)
7044,21.11.2018,12:00,25.15,(6.966449857114708+0j)
7045,21.11.2018,13:00,23.54,(6.814505376915871+0j)
7046,21.11.2018,14:00,17.71,(6.197811632507923+0j)
7047,21.11.2018,15:00,32.02,(7.5504463886500925+0j)
7048,21.11.2018,16:00,38.25,(8.011416899330255+0j)
7049,21.11.2018,17:00,24.23,(6.880447051552883+0j)
7050,21.11.2018,18:00,17.74,(6.201309269611776+0j)
7051,21.11.2018,19:00,20.89,(6.5485477565313435+0j)
7052,21.11.2018,20:00,15.85,(5.972762894559541+0j)
7053,21.11.2018,21:00,11.96,(5.437624899400292+0j)
7054,21.11.2018,22:00,12.02,(5.446702754148763+0j)
7055,21.11.2018,23:00,13.27,(5.6293185707165785+0j)
7056,22.11.2018,00:00,12.13,(5.463267337826285+0j)
7057,22.11.2018,01:00,9.49,(5.034089391926058+0j)
7058,22.11.2018,02:00,7.95,(4.745564660797242+0j)
7059,22.11.2018,03:00,9.75,(5.079649238420121+0j)
7060,22.11.2018,04:00,6.63,(4.466870499128257+0j)
7061,22.11.2018,05:00,4.49,(3.9226627019059572+0j)
7062,22.11.2018,06:00,2.01,(3.000757301579309+0j)
7063,22.11.2018,07:00,0.95,(2.3374377524361982+0j)
7064,22.11.2018,08:00,0.2,(1.3905144860424437+0j)
7065,22.11.2018,09:00,0.07,(0.9799370974404779+0j)
7066,22.11.2018,10:00,0.0,0j
7067,22.11.2018,11:00,0.0,0j
7068,22.11.2018,12:00,0.0,0j
7069,22.11.2018,13:00,0.29,(1.5738554840309478+0j)
7070,22.11.2018,14:00,0.0,0j
7071,22.11.2018,15:00,0.0,0j
7072,22.11.2018,16:00,0.0,0j
7073,22.11.2018,17:00,6.69,(4.480304777007117+0j)
7074,22.11.2018,18:00,1.07,(2.4319806300941473+0j)
7075,22.11.2018,19:00,9.04,(4.953228113241207+0j)
7076,22.11.2018,20:00,8.27,(4.8084011117601815+0j)
7077,22.11.2018,21:00,13.31,(5.634969082485722+0j)
7078,22.11.2018,22:00,7.54,(4.662540683683061+0j)
7079,22.11.2018,23:00,5.27,(4.137795828568974+0j)
7080,23.11.2018,00:00,8.3,(4.814208365123309+0j)
7081,23.11.2018,01:00,3.66,(3.6643128663444564+0j)
7082,23.11.2018,02:00,23.15,(6.776662405410244+0j)
7083,23.11.2018,03:00,41.51,(8.232841672865531+0j)
7084,23.11.2018,04:00,37.16,(7.934582635147569+0j)
7085,23.11.2018,05:00,33.89,(7.694658948975234+0j)
7086,23.11.2018,06:00,26.95,(7.128833019134311+0j)
7087,23.11.2018,07:00,28.99,(7.304350266849051+0j)
7088,23.11.2018,08:00,32.18,(7.563001716516362+0j)
7089,23.11.2018,09:00,40.79,(8.18496363359275+0j)
7090,23.11.2018,10:00,42.36,(8.288657027200918+0j)
7091,23.11.2018,11:00,40.84,(8.188306618621201+0j)
7092,23.11.2018,12:00,33.74,(7.683289755481974+0j)
7093,23.11.2018,13:00,24.64,(6.9190386013464895+0j)
7094,23.11.2018,14:00,30.19,(7.403775192131677+0j)
7095,23.11.2018,15:00,35.3,(7.799924893633982+0j)
7096,23.11.2018,16:00,35.99,(7.850418355054664+0j)
7097,23.11.2018,17:00,32.47,(7.585652584982652+0j)
7098,23.11.2018,18:00,37.61,(7.9664829351948425+0j)
7099,23.11.2018,19:00,35.39,(7.806548099386642+0j)
7100,23.11.2018,20:00,30.41,(7.421715900477122+0j)
7101,23.11.2018,21:00,35.3,(7.799924893633982+0j)
7102,23.11.2018,22:00,34.93,(7.772577258803082+0j)
7103,23.11.2018,23:00,32.12,(7.558298356026867+0j)
7104,24.11.2018,00:00,36.85,(7.912456761388663+0j)
7105,24.11.2018,01:00,33.03,(7.6290133864219225+0j)
7106,24.11.2018,02:00,36.36,(7.877229111365011+0j)
7107,24.11.2018,03:00,34.77,(7.760691429675249+0j)
7108,24.11.2018,04:00,39.08,(8.068950242718518+0j)
7109,24.11.2018,05:00,36.43,(7.882280931694276+0j)
7110,24.11.2018,06:00,37.12,(7.931734615292301+0j)
7111,24.11.2018,07:00,31.81,(7.533903886602468+0j)
7112,24.11.2018,08:00,23.87,(6.84620120683103+0j)
7113,24.11.2018,09:00,32.14,(7.559866793165897+0j)
7114,24.11.2018,10:00,31.68,(7.523626775153555+0j)
7115,24.11.2018,11:00,30.95,(7.465388329699597+0j)
7116,24.11.2018,12:00,20.71,(6.5296848164499455+0j)
7117,24.11.2018,13:00,11.74,(5.404077285049028+0j)
7118,24.11.2018,14:00,8.21,(4.796744336065826+0j)
7119,24.11.2018,15:00,6.82,(4.509139215244017+0j)
7120,24.11.2018,16:00,1.85,(2.918923828150327+0j)
7121,24.11.2018,17:00,1.43,(2.678824104892895+0j)
7122,24.11.2018,18:00,0.9,(2.295688835723126+0j)
7123,24.11.2018,19:00,0.18,(1.3425269754143325+0j)
7124,24.11.2018,20:00,0.0,0j
7125,24.11.2018,21:00,0.0,0j
7126,24.11.2018,22:00,0.01,(0.5122699165896111+0j)
7127,24.11.2018,23:00,0.0,0j
7128,25.11.2018,00:00,0.0,0j
7129,25.11.2018,01:00,0.0,0j
7130,25.11.2018,02:00,0.0,0j
7131,25.11.2018,03:00,0.0,0j
7132,25.11.2018,04:00,0.08,(1.0245398331792221+0j)
7133,25.11.2018,05:00,0.0,0j
7134,25.11.2018,06:00,0.02,(0.6454196511391419+0j)
7135,25.11.2018,07:00,0.0,0j
7136,25.11.2018,08:00,0.0,0j
7137,25.11.2018,09:00,0.0,0j
7138,25.11.2018,10:00,0.0,0j
7139,25.11.2018,11:00,0.02,(0.6454196511391419+0j)
7140,25.11.2018,12:00,0.0,0j
7141,25.11.2018,13:00,0.75,(2.160325905515402+0j)
7142,25.11.2018,14:00,3.19,(3.500223261918161+0j)
7143,25.11.2018,15:00,6.89,(4.524513895579577+0j)
7144,25.11.2018,16:00,5.06,(4.082087954550934+0j)
7145,25.11.2018,17:00,0.99,(2.3697939363921616+0j)
7146,25.11.2018,18:00,1.91,(2.9501446331441135+0j)
7147,25.11.2018,19:00,6.82,(4.509139215244017+0j)
7148,25.11.2018,20:00,3.55,(3.627228958614483+0j)
7149,25.11.2018,21:00,1.47,(2.703572149461276+0j)
7150,25.11.2018,22:00,0.75,(2.160325905515402+0j)
7151,25.11.2018,23:00,6.49,(4.43520554243677+0j)
7152,26.11.2018,00:00,9.26,(4.993087551436694+0j)
7153,26.11.2018,01:00,11.05,(5.296060590124494+0j)
7154,26.11.2018,02:00,14.46,(5.792796650599477+0j)
7155,26.11.2018,03:00,12.57,(5.528541979065427+0j)
7156,26.11.2018,04:00,5.89,(4.294084806247035+0j)
7157,26.11.2018,05:00,5.24,(4.129929277602517+0j)
7158,26.11.2018,06:00,4.3,(3.8665325527716328+0j)
7159,26.11.2018,07:00,8.14,(4.783072759333254+0j)
7160,26.11.2018,08:00,8.44,(4.841125424963178+0j)
7161,26.11.2018,09:00,17.01,(6.115053911983126+0j)
7162,26.11.2018,10:00,15.08,(5.874433153363523+0j)
7163,26.11.2018,11:00,23.43,(6.803874306023018+0j)
7164,26.11.2018,12:00,20.09,(6.463863320412654+0j)
7165,26.11.2018,13:00,18.19,(6.253307022998497+0j)
7166,26.11.2018,14:00,29.41,(7.339455819437569+0j)
7167,26.11.2018,15:00,31.49,(7.508555684851292+0j)
7168,26.11.2018,16:00,38.98,(8.062061943107231+0j)
7169,26.11.2018,17:00,41.24,(8.21495277655195+0j)
7170,26.11.2018,18:00,37.74,(7.975651169043043+0j)
7171,26.11.2018,19:00,39.24,(8.079947122074445+0j)
7172,26.11.2018,20:00,48.97,(8.699124646203478+0j)
7173,26.11.2018,21:00,49.53,(8.732158867033352+0j)
7174,26.11.2018,22:00,46.07,(8.52389824161584+0j)
7175,26.11.2018,23:00,40.22,(8.14665905600835+0j)
7176,27.11.2018,00:00,47.83,(8.631090015827036+0j)
7177,27.11.2018,01:00,39.41,(8.091598601534745+0j)
7178,27.11.2018,02:00,45.4,(8.482375030970989+0j)
7179,27.11.2018,03:00,45.11,(8.464275581088685+0j)
7180,27.11.2018,04:00,41.54,(8.234824534616784+0j)
7181,27.11.2018,05:00,43.46,(8.359791123781823+0j)
7182,27.11.2018,06:00,40.76,(8.182956531100904+0j)
7183,27.11.2018,07:00,35.64,(7.824887172838538+0j)
7184,27.11.2018,08:00,41.02,(8.200318821591226+0j)
7185,27.11.2018,09:00,43.38,(8.35465848020529+0j)
7186,27.11.2018,10:00,40.78,(8.184294708807688+0j)
7187,27.11.2018,11:00,40.81,(8.186301155249634+0j)
7188,27.11.2018,12:00,48.05,(8.64430303348681+0j)
7189,27.11.2018,13:00,53.39,(8.953348569459271+0j)
7190,27.11.2018,14:00,45.91,(8.514019031614378+0j)
7191,27.11.2018,15:00,42.32,(8.286047248367447+0j)
7192,27.11.2018,16:00,46.17,(8.530061137437627+0j)
7193,27.11.2018,17:00,43.13,(8.338578183159038+0j)
7194,27.11.2018,18:00,52.07,(8.878945255121783+0j)
7195,27.11.2018,19:00,54.11,(8.99341629800922+0j)
7196,27.11.2018,20:00,57.32,(9.167851702648523+0j)
7197,27.11.2018,21:00,56.72,(9.135751118734186+0j)
7198,27.11.2018,22:00,58.55,(9.232964211781722+0j)
7199,27.11.2018,23:00,58.13,(9.210834097995638+0j)
7200,28.11.2018,00:00,60.0,(9.308562145233848+0j)
7201,28.11.2018,01:00,57.15,(9.158779371270453+0j)
