,Tarih,Saat,Toplam (MWh),CNK WindSpeed(m/s)
3361,21.06.2018,01:00,27.19,(8.847452129745912+0j)
3362,21.06.2018,02:00,18.2,(7.739370094154141+0j)
3363,21.06.2018,03:00,11.05,(6.553438753384326+0j)
3364,21.06.2018,04:00,10.49,(6.440807436190063+0j)
3365,21.06.2018,05:00,15.48,(7.332838798136967+0j)
3366,21.06.2018,06:00,18.56,(7.790066103478929+0j)
3367,21.06.2018,07:00,19.77,(7.955803392276102+0j)
3368,21.06.2018,08:00,20.79,(8.09033767796488+0j)
3369,21.06.2018,09:00,13.67,(7.03511698896805+0j)
3370,21.06.2018,10:00,11.12,(6.567247966786827+0j)
3371,21.06.2018,11:00,11.2,(6.58295914619983+0j)
3372,21.06.2018,12:00,11.17,(6.577076248386941+0j)
3373,21.06.2018,13:00,14.8,(7.223855621760407+0j)
3374,21.06.2018,14:00,5.23,(5.107194315367918+0j)
3375,21.06.2018,15:00,0.51,(2.350743321877597+0j)
3376,21.06.2018,16:00,0.0,0j
3377,21.06.2018,17:00,0.0,0j
3378,21.06.2018,18:00,0.67,(2.5745821459891305+0j)
3379,21.06.2018,19:00,0.59,(2.467738610705398+0j)
3380,21.06.2018,20:00,2.82,(4.15685480319916+0j)
3381,21.06.2018,21:00,0.62,(2.508875143673713+0j)
3382,21.06.2018,22:00,0.0,0j
3383,21.06.2018,23:00,0.0,0j
3384,22.06.2018,00:00,0.0,0j
3385,22.06.2018,01:00,0.0,0j
3386,22.06.2018,02:00,0.0,0j
3387,22.06.2018,03:00,0.0,0j
3388,22.06.2018,04:00,0.0,0j
3389,22.06.2018,05:00,0.0,0j
3390,22.06.2018,06:00,0.0,0j
3391,22.06.2018,07:00,0.0,0j
3392,22.06.2018,08:00,0.0,0j
3393,22.06.2018,09:00,0.0,0j
3394,22.06.2018,10:00,0.0,0j
3395,22.06.2018,11:00,0.15,(1.5633116776574207+0j)
3396,22.06.2018,12:00,0.19,(1.6914779963762145+0j)
3397,22.06.2018,13:00,0.74,(2.6612911652195774+0j)
3398,22.06.2018,14:00,0.59,(2.467738610705398+0j)
3399,22.06.2018,15:00,14.61,(7.192809489542718+0j)
3400,22.06.2018,16:00,2.14,(3.7915758064812577+0j)
3401,22.06.2018,17:00,2.46,(3.9718562435151292+0j)
3402,22.06.2018,18:00,1.58,(3.426895395386515+0j)
3403,22.06.2018,19:00,1.44,(3.322533101131804+0j)
3404,22.06.2018,20:00,4.17,(4.735805279100251+0j)
3405,22.06.2018,21:00,7.32,(5.712841557817746+0j)
3406,22.06.2018,22:00,5.82,(5.292442486532979+0j)
3407,22.06.2018,23:00,0.77,(2.6967792259882937+0j)
3408,23.06.2018,00:00,0.2,(1.7206471423240701+0j)
3409,23.06.2018,01:00,0.0,0j
3410,23.06.2018,02:00,0.0,0j
3411,23.06.2018,03:00,0.0,0j
3412,23.06.2018,04:00,0.0,0j
3413,23.06.2018,05:00,0.0,0j
3414,23.06.2018,06:00,0.14,(1.5277694832565123+0j)
3415,23.06.2018,07:00,0.03,(0.9142302151651225+0j)
3416,23.06.2018,08:00,0.0,0j
3417,23.06.2018,09:00,0.31,(1.9912955211622598+0j)
3418,23.06.2018,10:00,0.12,(1.4512500052942288+0j)
3419,23.06.2018,11:00,1.78,(3.5657849947678164+0j)
3420,23.06.2018,12:00,4.9,(4.997435286414608+0j)
3421,23.06.2018,13:00,8.2,(5.9331651407771355+0j)
3422,23.06.2018,14:00,13.06,(6.928877415864803+0j)
3423,23.06.2018,15:00,40.39,(10.09500263652847+0j)
3424,23.06.2018,16:00,37.08,(9.811341541205024+0j)
3425,23.06.2018,17:00,46.67,(10.593214165622575+0j)
3426,23.06.2018,18:00,46.81,(10.603796049099426+0j)
3427,23.06.2018,19:00,49.8,(10.824925926940086+0j)
3428,23.06.2018,20:00,51.6,(10.953806198569845+0j)
3429,23.06.2018,21:00,49.2,(10.781276557979934+0j)
3430,23.06.2018,22:00,46.0,(10.54227715431375+0j)
3431,23.06.2018,23:00,42.8,(10.291920163767765+0j)
3432,24.06.2018,00:00,25.14,(8.619265200368392+0j)
3433,24.06.2018,01:00,13.98,(7.087899365600977+0j)
3434,24.06.2018,02:00,19.43,(7.909932046232781+0j)
3435,24.06.2018,03:00,29.47,(9.088143955203538+0j)
3436,24.06.2018,04:00,31.37,(9.279402050222826+0j)
3437,24.06.2018,05:00,33.7,(9.503679589862772+0j)
3438,24.06.2018,06:00,41.7,(10.202983178529708+0j)
3439,24.06.2018,07:00,46.4,(10.572746332861023+0j)
3440,24.06.2018,08:00,41.81,(10.211946749545312+0j)
3441,24.06.2018,09:00,37.91,(9.884007822804536+0j)
3442,24.06.2018,10:00,36.53,(9.762589830199907+0j)
3443,24.06.2018,11:00,44.04,(10.390367832443113+0j)
3444,24.06.2018,12:00,39.23,(9.99741963454974+0j)
3445,24.06.2018,13:00,39.82,(10.047289225241794+0j)
3446,24.06.2018,14:00,43.89,(10.378557902019734+0j)
3447,24.06.2018,15:00,44.06,(10.391940462682424+0j)
3448,24.06.2018,16:00,44.97,(10.46299733828293+0j)
3449,24.06.2018,17:00,45.3,(10.488528267080476+0j)
3450,24.06.2018,18:00,48.15,(10.704028320397518+0j)
3451,24.06.2018,19:00,49.4,(10.79586558329813+0j)
3452,24.06.2018,20:00,48.25,(10.71143339250713+0j)
3453,24.06.2018,21:00,45.46,(10.500862281992577+0j)
3454,24.06.2018,22:00,40.17,(10.076640458081922+0j)
3455,24.06.2018,23:00,38.77,(9.958190253579803+0j)
3456,25.06.2018,00:00,35.04,(9.62800967787739+0j)
3457,25.06.2018,01:00,33.6,(9.494269999957929+0j)
3458,25.06.2018,02:00,33.36,(9.471610558200503+0j)
3459,25.06.2018,03:00,25.6,(8.671518216222223+0j)
3460,25.06.2018,04:00,34.22,(9.552311743354817+0j)
3461,25.06.2018,05:00,36.43,(9.753673403803205+0j)
3462,25.06.2018,06:00,39.45,(10.016073161981556+0j)
3463,25.06.2018,07:00,41.44,(10.18173371277039+0j)
3464,25.06.2018,08:00,47.92,(10.686957659661262+0j)
3465,25.06.2018,09:00,46.62,(10.589429793277946+0j)
3466,25.06.2018,10:00,47.08,(10.624144534921902+0j)
3467,25.06.2018,11:00,48.6,(10.737270857786356+0j)
3468,25.06.2018,12:00,45.67,(10.517006835411943+0j)
3469,25.06.2018,13:00,44.63,(10.436561771265298+0j)
3470,25.06.2018,14:00,40.59,(10.111637753767226+0j)
3471,25.06.2018,15:00,45.69,(10.518541828768837+0j)
3472,25.06.2018,16:00,44.86,(10.454459280283285+0j)
3473,25.06.2018,17:00,50.35,(10.864630912344749+0j)
3474,25.06.2018,18:00,50.0,(10.839397770277778+0j)
3475,25.06.2018,19:00,52.0,(10.982037782704392+0j)
3476,25.06.2018,20:00,48.03,(10.695128687676347+0j)
3477,25.06.2018,21:00,48.94,(10.762251597145397+0j)
3478,25.06.2018,22:00,52.39,(11.009424523993445+0j)
3479,25.06.2018,23:00,48.91,(10.760052077035677+0j)
3480,26.06.2018,00:00,44.23,(10.405288644175084+0j)
3481,26.06.2018,01:00,43.52,(10.349311239552947+0j)
3482,26.06.2018,02:00,33.41,(9.476340215711893+0j)
3483,26.06.2018,03:00,36.39,(9.750102264480317+0j)
3484,26.06.2018,04:00,42.28,(10.250069541302514+0j)
3485,26.06.2018,05:00,39.19,(9.994020596587951+0j)
3486,26.06.2018,06:00,36.26,(9.738477956921686+0j)
3487,26.06.2018,07:00,30.28,(9.170656836994459+0j)
3488,26.06.2018,08:00,36.59,(9.767931877684685+0j)
3489,26.06.2018,09:00,36.62,(9.770600711663848+0j)
3490,26.06.2018,10:00,25.55,(8.665869017088328+0j)
3491,26.06.2018,11:00,26.54,(8.776380796617758+0j)
3492,26.06.2018,12:00,13.63,(7.028248430059795+0j)
3493,26.06.2018,13:00,7.33,(5.715441850192202+0j)
3494,26.06.2018,14:00,12.61,(6.848364192470334+0j)
3495,26.06.2018,15:00,14.45,(7.1664559324889066+0j)
3496,26.06.2018,16:00,12.98,(6.914700644973409+0j)
3497,26.06.2018,17:00,12.98,(6.914700644973409+0j)
3498,26.06.2018,18:00,14.14,(7.11483700925813+0j)
3499,26.06.2018,19:00,21.96,(8.239343281996948+0j)
3500,26.06.2018,20:00,16.23,(7.449400531525362+0j)
3501,26.06.2018,21:00,25.67,(8.679414750768261+0j)
3502,26.06.2018,22:00,20.02,(7.989197854352991+0j)
3503,26.06.2018,23:00,17.02,(7.568358068538653+0j)
3504,27.06.2018,00:00,8.65,(6.039771680915463+0j)
3505,27.06.2018,01:00,2.86,(4.1764167609910245+0j)
3506,27.06.2018,02:00,3.11,(4.294724225639155+0j)
3507,27.06.2018,03:00,1.86,(3.61842409791835+0j)
3508,27.06.2018,04:00,8.42,(5.985758388360284+0j)
3509,27.06.2018,05:00,12.84,(6.88975047724122+0j)
3510,27.06.2018,06:00,11.79,(6.696580399215854+0j)
3511,27.06.2018,07:00,7.03,(5.636379941103136+0j)
3512,27.06.2018,08:00,1.3,(3.211167327835154+0j)
3513,27.06.2018,09:00,0.02,(0.7986536562399142+0j)
3514,27.06.2018,10:00,2.58,(4.035416706553363+0j)
3515,27.06.2018,11:00,1.8,(3.5790902859287854+0j)
3516,27.06.2018,12:00,2.26,(3.86116148413179+0j)
3517,27.06.2018,13:00,3.13,(4.303910829515099+0j)
3518,27.06.2018,14:00,3.3,(4.38046080686895+0j)
3519,27.06.2018,15:00,5.45,(5.177824423764859+0j)
3520,27.06.2018,16:00,5.6,(5.224898136870645+0j)
3521,27.06.2018,17:00,15.46,(7.329679453153857+0j)
3522,27.06.2018,18:00,14.12,(7.111480953567153+0j)
3523,27.06.2018,19:00,2.34,(3.906193665895815+0j)
3524,27.06.2018,20:00,3.33,(4.393694907840528+0j)
3525,27.06.2018,21:00,13.49,(7.004102110152833+0j)
3526,27.06.2018,22:00,2.2,(3.8266849874237194+0j)
3527,27.06.2018,23:00,0.26,(1.87790204539192+0j)
3528,28.06.2018,00:00,0.01,(0.6338918270367443+0j)
3529,28.06.2018,01:00,0.62,(2.508875143673713+0j)
3530,28.06.2018,02:00,0.79,(2.7199286778107665+0j)
3531,28.06.2018,03:00,4.55,(4.875497647275834+0j)
3532,28.06.2018,04:00,20.55,(8.059085458490028+0j)
3533,28.06.2018,05:00,22.5,(8.306332752829508+0j)
3534,28.06.2018,06:00,22.35,(8.287833064073345+0j)
3535,28.06.2018,07:00,17.84,(7.68800107986172+0j)
3536,28.06.2018,08:00,16.32,(7.463144844111434+0j)
3537,28.06.2018,09:00,8.6,(6.028111861028107+0j)
3538,28.06.2018,10:00,4.56,(4.879066826916063+0j)
3539,28.06.2018,11:00,4.47,(4.84675417813951+0j)
3540,28.06.2018,12:00,3.08,(4.280870180259804+0j)
3541,28.06.2018,13:00,3.43,(4.43724278925721+0j)
3542,28.06.2018,14:00,0.96,(2.9025000105884575+0j)
3543,28.06.2018,15:00,0.89,(2.830165425893426+0j)
3544,28.06.2018,16:00,1.88,(3.631347150820038+0j)
3545,28.06.2018,17:00,0.17,(1.629914385328295+0j)
3546,28.06.2018,18:00,3.5,(4.467225068942345+0j)
3547,28.06.2018,19:00,2.13,(3.7856607020144133+0j)
3548,28.06.2018,20:00,0.0,0j
3549,28.06.2018,21:00,0.0,0j
3550,28.06.2018,22:00,0.0,0j
3551,28.06.2018,23:00,0.19,(1.6914779963762145+0j)
3552,29.06.2018,00:00,0.64,(2.535567308146977+0j)
3553,29.06.2018,01:00,0.11,(1.4097628029043276+0j)
3554,29.06.2018,02:00,0.69,(2.5999491208906838+0j)
3555,29.06.2018,03:00,9.06,(6.1337285401380734+0j)
3556,29.06.2018,04:00,11.26,(6.594693501063247+0j)
3557,29.06.2018,05:00,10.03,(6.34525086026332+0j)
3558,29.06.2018,06:00,12.69,(6.862816072190908+0j)
3559,29.06.2018,07:00,15.13,(7.27715225811719+0j)
3560,29.06.2018,08:00,0.03,(0.9142302151651225+0j)
3561,29.06.2018,09:00,0.0,0j
3562,29.06.2018,10:00,1.04,(2.9809836823483673+0j)
3563,29.06.2018,11:00,3.3,(4.38046080686895+0j)
3564,29.06.2018,12:00,8.7,(6.0513866550647615+0j)
3565,29.06.2018,13:00,14.21,(7.1265583434792115+0j)
3566,29.06.2018,14:00,16.81,(7.537101956378431+0j)
3567,29.06.2018,15:00,31.93,(9.334293631655056+0j)
3568,29.06.2018,16:00,31.56,(9.298098669060446+0j)
3569,29.06.2018,17:00,32.73,(9.411607794921755+0j)
3570,29.06.2018,18:00,32.51,(9.390473154894455+0j)
3571,29.06.2018,19:00,20.36,(8.034171107557754+0j)
3572,29.06.2018,20:00,11.79,(6.696580399215854+0j)
3573,29.06.2018,21:00,4.49,(4.853971991004257+0j)
3574,29.06.2018,22:00,6.79,(5.571494982476162+0j)
3575,29.06.2018,23:00,6.07,(5.367162147966047+0j)
3576,30.06.2018,00:00,9.89,(6.315589822149245+0j)
3577,30.06.2018,01:00,3.15,(4.313058382707987+0j)
3578,30.06.2018,02:00,0.18,(1.661266550565902+0j)
3579,30.06.2018,03:00,0.64,(2.535567308146977+0j)
3580,30.06.2018,04:00,5.3,(5.129878851768045+0j)
3581,30.06.2018,05:00,8.24,(5.942796919277691+0j)
3582,30.06.2018,06:00,9.98,(6.334689504422346+0j)
3583,30.06.2018,07:00,4.18,(4.739587872784322+0j)
3584,30.06.2018,08:00,0.99,(2.9324248006616016+0j)
3585,30.06.2018,09:00,0.14,(1.5277694832565123+0j)
3586,30.06.2018,10:00,1.42,(3.3070792353996947+0j)
3587,30.06.2018,11:00,0.72,(2.637096269967895+0j)
3588,30.06.2018,12:00,12.03,(6.74171456950525+0j)
3589,30.06.2018,13:00,9.65,(6.264084248275293+0j)
3590,30.06.2018,14:00,13.6,(7.023088187066546+0j)
3591,30.06.2018,15:00,36.46,(9.756350043181202+0j)
3592,30.06.2018,16:00,40.21,(10.07998401385051+0j)
3593,30.06.2018,17:00,37.98,(9.890087618253263+0j)
3594,30.06.2018,18:00,40.54,(10.107484106506508+0j)
3595,30.06.2018,19:00,26.47,(8.76865801882978+0j)
3596,30.06.2018,20:00,15.02,(7.259473594210355+0j)
3597,30.06.2018,21:00,12.25,(6.782563189618411+0j)
3598,30.06.2018,22:00,3.27,(4.367146254200489+0j)
3599,30.06.2018,23:00,3.84,(4.6074315701458275+0j)
3600,01.07.2018,00:00,1.88,(3.631347150820038+0j)
3601,01.07.2018,01:00,3.18,(4.3267073926218+0j)
3602,01.07.2018,02:00,2.94,(4.215000163293683+0j)
3603,01.07.2018,03:00,1.12,(3.0555389665130246+0j)
3604,01.07.2018,04:00,2.34,(3.906193665895815+0j)
3605,01.07.2018,05:00,7.23,(5.68933165579926+0j)
3606,01.07.2018,06:00,8.69,(6.049067227219666+0j)
3607,01.07.2018,07:00,6.13,(5.384788422762711+0j)
3608,01.07.2018,08:00,2.72,(4.107126887203164+0j)
3609,01.07.2018,09:00,5.08,(5.057893995683719+0j)
3610,01.07.2018,10:00,1.31,(3.2193800677660267+0j)
3611,01.07.2018,11:00,0.07,(1.21259144244315+0j)
3612,01.07.2018,12:00,1.49,(3.360551653419074+0j)
3613,01.07.2018,13:00,0.9,(2.840725842486259+0j)
3614,01.07.2018,14:00,0.38,(2.1311287330683966+0j)
3615,01.07.2018,15:00,0.01,(0.6338918270367443+0j)
3616,01.07.2018,16:00,0.0,0j
3617,01.07.2018,17:00,0.12,(1.4512500052942288+0j)
3618,01.07.2018,18:00,0.33,(2.0332297967241337+0j)
3619,01.07.2018,19:00,0.03,(0.9142302151651225+0j)
3620,01.07.2018,20:00,0.0,0j
3621,01.07.2018,21:00,0.05,(1.0839397770277779+0j)
3622,01.07.2018,22:00,2.93,(4.210215823014752+0j)
3623,01.07.2018,23:00,7.4,(5.733578006624431+0j)
3624,02.07.2018,00:00,4.95,(5.014375874569547+0j)
3625,02.07.2018,01:00,3.51,(4.4714755235225505+0j)
3626,02.07.2018,02:00,5.53,(5.2030363827010895+0j)
3627,02.07.2018,03:00,6.58,(5.513454355616118+0j)
3628,02.07.2018,04:00,4.81,(4.966649482860624+0j)
3629,02.07.2018,05:00,1.81,(3.585705994673447+0j)
3630,02.07.2018,06:00,0.08,(1.2677836540734886+0j)
3631,02.07.2018,07:00,0.34,(2.053563443601582+0j)
3632,02.07.2018,08:00,0.14,(1.5277694832565123+0j)
3633,02.07.2018,09:00,0.19,(1.6914779963762145+0j)
3634,02.07.2018,10:00,0.26,(1.87790204539192+0j)
3635,02.07.2018,11:00,1.22,(3.1438978680626737+0j)
3636,02.07.2018,12:00,3.54,(4.484178647239754+0j)
3637,02.07.2018,13:00,5.6,(5.224898136870645+0j)
3638,02.07.2018,14:00,7.12,(5.660330851786852+0j)
3639,02.07.2018,15:00,6.82,(5.579688369254568+0j)
3640,02.07.2018,16:00,5.61,(5.228006345894552+0j)
3641,02.07.2018,17:00,5.69,(5.252740038013767+0j)
3642,02.07.2018,18:00,5.24,(5.110447306257243+0j)
3643,02.07.2018,19:00,8.1,(5.908947870681159+0j)
3644,02.07.2018,20:00,11.67,(6.673783353340931+0j)
3645,02.07.2018,21:00,12.47,(6.822925619303112+0j)
3646,02.07.2018,22:00,16.08,(7.426379987547896+0j)
3647,02.07.2018,23:00,11.37,(6.616098675800906+0j)
3648,03.07.2018,00:00,13.63,(7.028248430059795+0j)
3649,03.07.2018,01:00,6.24,(5.4168068360918+0j)
3650,03.07.2018,02:00,2.33,(3.900621342116801+0j)
3651,03.07.2018,03:00,0.93,(2.871945109751336+0j)
3652,03.07.2018,04:00,4.3,(4.784515554788999+0j)
3653,03.07.2018,05:00,5.73,(5.2650200126592255+0j)
3654,03.07.2018,06:00,4.11,(4.7129817668796425+0j)
3655,03.07.2018,07:00,2.69,(4.091971299603406+0j)
3656,03.07.2018,08:00,0.52,(2.3660083166299177+0j)
3657,03.07.2018,09:00,0.3,(1.969649290227053+0j)
3658,03.07.2018,10:00,0.05,(1.0839397770277779+0j)
3659,03.07.2018,11:00,0.12,(1.4512500052942288+0j)
3660,03.07.2018,12:00,2.23,(3.84400053993086+0j)
3661,03.07.2018,13:00,2.43,(3.955644404951842+0j)
3662,03.07.2018,14:00,2.24,(3.8497378626837855+0j)
3663,03.07.2018,15:00,2.55,(4.019714537221567+0j)
3664,03.07.2018,16:00,4.42,(4.828614958375689+0j)
3665,03.07.2018,17:00,5.29,(5.126650481593935+0j)
3666,03.07.2018,18:00,6.26,(5.422587850976579+0j)
3667,03.07.2018,19:00,9.15,(6.153972015409169+0j)
3668,03.07.2018,20:00,10.88,(6.51965754131318+0j)
3669,03.07.2018,21:00,15.53,(7.340725273131272+0j)
3670,03.07.2018,22:00,11.6,(6.660412829985215+0j)
3671,03.07.2018,23:00,15.29,(7.30271436398286+0j)
3672,04.07.2018,00:00,11.73,(6.685201311194278+0j)
3673,04.07.2018,01:00,8.98,(6.115621487066392+0j)
3674,04.07.2018,02:00,5.19,(5.094140726648555+0j)
3675,04.07.2018,03:00,3.6,(4.509371190715937+0j)
3676,04.07.2018,04:00,5.94,(5.3285694922138775+0j)
3677,04.07.2018,05:00,8.62,(6.032781198186372+0j)
3678,04.07.2018,06:00,10.08,(6.355777174948475+0j)
3679,04.07.2018,07:00,6.42,(5.468398577685559+0j)
3680,04.07.2018,08:00,2.82,(4.15685480319916+0j)
3681,04.07.2018,09:00,2.76,(4.127161969565667+0j)
3682,04.07.2018,10:00,4.04,(4.6860718227948945+0j)
3683,04.07.2018,11:00,7.51,(5.761848010092442+0j)
3684,04.07.2018,12:00,5.82,(5.292442486532979+0j)
3685,04.07.2018,13:00,8.32,(5.961967364696734+0j)
3686,04.07.2018,14:00,10.09,(6.357878258465143+0j)
3687,04.07.2018,15:00,9.41,(6.21171745768922+0j)
3688,04.07.2018,16:00,9.27,(6.180757867736109+0j)
3689,04.07.2018,17:00,9.35,(6.19848692251463+0j)
3690,04.07.2018,18:00,6.5,(5.491018891352196+0j)
3691,04.07.2018,19:00,8.96,(6.111077933026048+0j)
3692,04.07.2018,20:00,8.98,(6.115621487066392+0j)
3693,04.07.2018,21:00,11.0,(6.543539284003379+0j)
3694,04.07.2018,22:00,25.83,(8.69741021967886+0j)
3695,04.07.2018,23:00,15.36,(7.313841721320979+0j)
3696,05.07.2018,00:00,10.7,(6.483503429084249+0j)
3697,05.07.2018,01:00,4.87,(4.987215553830677+0j)
3698,05.07.2018,02:00,3.02,(4.2528898371109936+0j)
3699,05.07.2018,03:00,7.04,(5.63905121161731+0j)
3700,05.07.2018,04:00,6.13,(5.384788422762711+0j)
3701,05.07.2018,05:00,3.97,(4.658849214571706+0j)
3702,05.07.2018,06:00,1.8,(3.5790902859287854+0j)
3703,05.07.2018,07:00,0.04,(1.0062405530721719+0j)
3704,05.07.2018,08:00,0.24,(1.828460430330245+0j)
3705,05.07.2018,09:00,0.11,(1.4097628029043276+0j)
3706,05.07.2018,10:00,0.4,(2.1678795540555558+0j)
3707,05.07.2018,11:00,1.8,(3.5790902859287854+0j)
3708,05.07.2018,12:00,2.86,(4.1764167609910245+0j)
3709,05.07.2018,13:00,2.59,(4.04062370162795+0j)
3710,05.07.2018,14:00,1.96,(3.682141801513671+0j)
3711,05.07.2018,15:00,0.2,(1.7206471423240701+0j)
3712,05.07.2018,16:00,0.15,(1.5633116776574207+0j)
3713,05.07.2018,17:00,0.18,(1.661266550565902+0j)
3714,05.07.2018,18:00,0.85,(2.7871143940537175+0j)
3715,05.07.2018,19:00,6.63,(5.527384314658716+0j)
3716,05.07.2018,20:00,13.63,(7.028248430059795+0j)
3717,05.07.2018,21:00,33.01,(9.43836989878561+0j)
3718,05.07.2018,22:00,31.96,(9.337216078192798+0j)
3719,05.07.2018,23:00,23.84,(8.468059534803423+0j)
3720,06.07.2018,00:00,18.38,(7.764800846765004+0j)
3721,06.07.2018,01:00,9.14,(6.151729314038767+0j)
3722,06.07.2018,02:00,1.93,(3.663258691123353+0j)
3723,06.07.2018,03:00,3.92,(4.639207964424904+0j)
3724,06.07.2018,04:00,1.84,(3.605408071415154+0j)
3725,06.07.2018,05:00,0.0,0j
3726,06.07.2018,06:00,0.0,0j
3727,06.07.2018,07:00,0.04,(1.0062405530721719+0j)
3728,06.07.2018,08:00,0.0,0j
3729,06.07.2018,09:00,0.0,0j
3730,06.07.2018,10:00,1.85,(3.611927810880204+0j)
3731,06.07.2018,11:00,4.03,(4.6822022324118056+0j)
3732,06.07.2018,12:00,2.66,(4.076702607988751+0j)
3733,06.07.2018,13:00,2.52,(4.003888725579477+0j)
3734,06.07.2018,14:00,1.85,(3.611927810880204+0j)
3735,06.07.2018,15:00,0.96,(2.9025000105884575+0j)
3736,06.07.2018,16:00,0.56,(2.4251828848863+0j)
3737,06.07.2018,17:00,0.27,(1.901675481110233+0j)
3738,06.07.2018,18:00,0.27,(1.901675481110233+0j)
3739,06.07.2018,19:00,0.75,(2.6732253659529834+0j)
3740,06.07.2018,20:00,12.44,(6.817449753692904+0j)
3741,06.07.2018,21:00,13.14,(6.942996410417118+0j)
3742,06.07.2018,22:00,17.31,(7.6111014060027005+0j)
3743,06.07.2018,23:00,14.64,(7.197729333408796+0j)
3744,07.07.2018,00:00,7.7,(5.810034715826512+0j)
3745,07.07.2018,01:00,3.41,(4.428601593504715+0j)
3746,07.07.2018,02:00,2.55,(4.019714537221567+0j)
3747,07.07.2018,03:00,2.46,(3.9718562435151292+0j)
3748,07.07.2018,04:00,0.59,(2.467738610705398+0j)
3749,07.07.2018,05:00,4.24,(4.76215767923058+0j)
3750,07.07.2018,06:00,3.74,(4.567084213290882+0j)
3751,07.07.2018,07:00,2.96,(4.224536395263232+0j)
3752,07.07.2018,08:00,3.42,(4.432926402496671+0j)
3753,07.07.2018,09:00,3.09,(4.28549815162622+0j)
3754,07.07.2018,10:00,4.53,(4.868343568551273+0j)
3755,07.07.2018,11:00,7.18,(5.676186203100607+0j)
3756,07.07.2018,12:00,8.56,(6.018751423825522+0j)
3757,07.07.2018,13:00,6.28,(5.428356565806463+0j)
3758,07.07.2018,14:00,8.23,(5.940391902050546+0j)
3759,07.07.2018,15:00,6.84,(5.585137287140308+0j)
3760,07.07.2018,16:00,4.25,(4.765898574468254+0j)
3761,07.07.2018,17:00,2.38,(3.9283255470669145+0j)
3762,07.07.2018,18:00,1.35,(3.251819331083334+0j)
3763,07.07.2018,19:00,1.2,(3.1266233553148415+0j)
3764,07.07.2018,20:00,5.23,(5.107194315367918+0j)
3765,07.07.2018,21:00,8.05,(5.896764438444063+0j)
3766,07.07.2018,22:00,11.16,(6.575112941927492+0j)
3767,07.07.2018,23:00,16.14,(7.435605313787442+0j)
3768,08.07.2018,00:00,9.17,(6.158452520825519+0j)
3769,08.07.2018,01:00,12.88,(6.896897526429308+0j)
3770,08.07.2018,02:00,8.65,(6.039771680915463+0j)
3771,08.07.2018,03:00,8.01,(5.886981318961718+0j)
3772,08.07.2018,04:00,12.03,(6.74171456950525+0j)
3773,08.07.2018,05:00,10.87,(6.517659484938799+0j)
3774,08.07.2018,06:00,8.7,(6.0513866550647615+0j)
3775,08.07.2018,07:00,4.95,(5.014375874569547+0j)
3776,08.07.2018,08:00,6.61,(5.521820763526515+0j)
3777,08.07.2018,09:00,6.42,(5.468398577685559+0j)
3778,08.07.2018,10:00,8.12,(5.913807205001633+0j)
3779,08.07.2018,11:00,7.46,(5.7490324695359885+0j)
3780,08.07.2018,12:00,6.02,(5.352384644358892+0j)
3781,08.07.2018,13:00,5.38,(5.155560775936012+0j)
3782,08.07.2018,14:00,6.73,(5.555035521775833+0j)
3783,08.07.2018,15:00,4.22,(4.754658205909464+0j)
3784,08.07.2018,16:00,8.51,(6.007009779835134+0j)
3785,08.07.2018,17:00,16.07,(7.424840203139767+0j)
3786,08.07.2018,18:00,12.12,(6.758485072855589+0j)
3787,08.07.2018,19:00,11.91,(6.71922327784305+0j)
3788,08.07.2018,20:00,15.8,(7.3830223189312365+0j)
3789,08.07.2018,21:00,13.54,(7.012744890527541+0j)
3790,08.07.2018,22:00,10.2,(6.380899084997379+0j)
3791,08.07.2018,23:00,12.83,(6.887961396278614+0j)
3792,09.07.2018,00:00,8.7,(6.0513866550647615+0j)
3793,09.07.2018,01:00,8.74,(6.060646633786114+0j)
3794,09.07.2018,02:00,6.28,(5.428356565806463+0j)
3795,09.07.2018,03:00,3.91,(4.635259700420199+0j)
3796,09.07.2018,04:00,5.79,(5.283333273197535+0j)
3797,09.07.2018,05:00,9.92,(6.32196921014507+0j)
3798,09.07.2018,06:00,8.31,(5.959577798362738+0j)
3799,09.07.2018,07:00,8.63,(6.0351131586807725+0j)
3800,09.07.2018,08:00,8.16,(5.923501988266767+0j)
3801,09.07.2018,09:00,6.71,(5.549527302475109+0j)
3802,09.07.2018,10:00,5.09,(5.061210648434611+0j)
3803,09.07.2018,11:00,3.19,(4.331237979589006+0j)
3804,09.07.2018,12:00,4.1,(4.709156292985338+0j)
3805,09.07.2018,13:00,5.96,(5.33454322983091+0j)
3806,09.07.2018,14:00,6.33,(5.442724966777635+0j)
3807,09.07.2018,15:00,4.45,(4.839514803393769+0j)
3808,09.07.2018,16:00,2.2,(3.8266849874237194+0j)
3809,09.07.2018,17:00,1.37,(3.267799043874975+0j)
3810,09.07.2018,18:00,1.76,(3.5523796614759187+0j)
3811,09.07.2018,19:00,3.87,(4.6193989786292935+0j)
3812,09.07.2018,20:00,8.4,(5.981015313166195+0j)
3813,09.07.2018,21:00,4.6,(4.89329159203138+0j)
3814,09.07.2018,22:00,14.15,(7.116513850472528+0j)
3815,09.07.2018,23:00,7.9,(5.85990869788807+0j)
3816,10.07.2018,00:00,6.12,(5.381858722280833+0j)
3817,10.07.2018,01:00,4.4,(4.821320966971842+0j)
