,Tarih,Saat,Toplam (MWh),AYDIN WindSpeed(m/s)
8414,17.01.2019,14:00,1.2,(3.1991747814257274+0j)
8415,17.01.2019,15:00,0.0,0j
8416,17.01.2019,16:00,0.05,(1.1090919516598778+0j)
8417,17.01.2019,17:00,0.25,(1.896520559991105+0j)
8418,17.01.2019,18:00,0.1,(1.3973682961652671+0j)
8419,17.01.2019,19:00,0.33,(2.080409678852478+0j)
8420,17.01.2019,20:00,3.67,(4.643722298648727+0j)
8421,17.01.2019,21:00,5.65,(5.362002781369921+0j)
8422,17.01.2019,22:00,3.95,(4.758936583471599+0j)
8423,17.01.2019,23:00,1.4,(3.36785638920644+0j)
8424,18.01.2019,00:00,0.2,(1.7605737307943534+0j)
8425,18.01.2019,01:00,2.15,(3.8855905922357423+0j)
8426,18.01.2019,02:00,8.45,(6.131919648391077+0j)
8427,18.01.2019,03:00,10.4,(6.5713610925892905+0j)
8428,18.01.2019,04:00,10.0,(6.486009079925218+0j)
8429,18.01.2019,05:00,12.6,(7.005423593550313+0j)
8430,18.01.2019,06:00,15.7,(7.53836976871917+0j)
8431,18.01.2019,07:00,11.2,(6.73571277841288+0j)
8432,18.01.2019,08:00,11.4,(6.7755699946582935+0j)
8433,18.01.2019,09:00,16.1,(7.601853766111358+0j)
8434,18.01.2019,10:00,19.8,(8.144528532114073+0j)
8435,18.01.2019,11:00,27.0,(9.031616196027596+0j)
8436,18.01.2019,12:00,29.3,(9.281113685589675+0j)
8437,18.01.2019,13:00,21.9,(8.422847234168742+0j)
8438,18.01.2019,14:00,20.2,(8.199008603498974+0j)
8439,18.01.2019,15:00,22.1,(8.448409901471315+0j)
8440,18.01.2019,16:00,17.5,(7.816102304676033+0j)
8441,18.01.2019,17:00,15.9,(7.570244861456415+0j)
8442,18.01.2019,18:00,8.7,(6.191805465353192+0j)
8443,18.01.2019,19:00,8.25,(6.083154803714378+0j)
8444,18.01.2019,20:00,4.71,(5.046433113083916+0j)
8445,18.01.2019,21:00,1.18,(3.1813019236900613+0j)
8446,18.01.2019,22:00,0.86,(2.8629276265234456+0j)
8447,18.01.2019,23:00,5.2,(5.2156927556195685+0j)
8448,19.01.2019,00:00,7.7,(5.9448530986261+0j)
8449,19.01.2019,01:00,9.5,(6.3760554811786925+0j)
8450,19.01.2019,02:00,25.1,(8.814590197317086+0j)
8451,19.01.2019,03:00,20.9,(8.292643223470911+0j)
8452,19.01.2019,04:00,16.6,(7.679747036031873+0j)
8453,19.01.2019,05:00,19.1,(8.0473954178345+0j)
8454,19.01.2019,06:00,21.7,(8.397128456555759+0j)
8455,19.01.2019,07:00,19.9,(8.158216841116264+0j)
8456,19.01.2019,08:00,24.9,(8.791115811352421+0j)
8457,19.01.2019,09:00,24.4,(8.7318746870208+0j)
8458,19.01.2019,10:00,29.5,(9.302183255480452+0j)
8459,19.01.2019,11:00,32.0,(9.557864700364822+0j)
8460,19.01.2019,12:00,24.0,(8.683896385268152+0j)
8461,19.01.2019,13:00,22.3,(8.473818806043997+0j)
8462,19.01.2019,14:00,22.9,(8.549145590329816+0j)
8463,19.01.2019,15:00,23.8,(8.659707133547236+0j)
8464,19.01.2019,16:00,23.9,(8.671818627838755+0j)
8465,19.01.2019,17:00,16.3,(7.633201971349574+0j)
8466,19.01.2019,18:00,28.9,(9.238685144837952+0j)
8467,19.01.2019,19:00,36.0,(9.940579873073851+0j)
8468,19.01.2019,20:00,37.2,(10.049825761989242+0j)
8469,19.01.2019,21:00,33.9,(9.743405672850493+0j)
8470,19.01.2019,22:00,40.0,(10.295897636548585+0j)
8471,19.01.2019,23:00,41.3,(10.40624954512071+0j)
8472,20.01.2019,00:00,31.7,(9.527902545456174+0j)
8473,20.01.2019,01:00,25.7,(8.884273643980475+0j)
8474,20.01.2019,02:00,30.8,(9.436866062555481+0j)
8475,20.01.2019,03:00,32.6,(9.61723184180237+0j)
8476,20.01.2019,04:00,27.0,(9.031616196027596+0j)
8477,20.01.2019,05:00,25.2,(8.826280648944225+0j)
8478,20.01.2019,06:00,25.6,(8.872735613279021+0j)
8479,20.01.2019,07:00,26.1,(8.930128771832704+0j)
8480,20.01.2019,08:00,32.2,(9.577735578146317+0j)
8481,20.01.2019,09:00,33.5,(9.704931804520891+0j)
8482,20.01.2019,10:00,42.0,(10.464712847926641+0j)
8483,20.01.2019,11:00,38.1,(10.130227785030753+0j)
8484,20.01.2019,12:00,39.2,(10.226795570325265+0j)
8485,20.01.2019,13:00,31.5,(9.507822607021284+0j)
8486,20.01.2019,14:00,32.2,(9.577735578146317+0j)
8487,20.01.2019,15:00,12.0,(6.892413128578756+0j)
8488,20.01.2019,16:00,4.1,(4.8184294500013145+0j)
8489,20.01.2019,17:00,10.9,(6.675027382719426+0j)
8490,20.01.2019,18:00,24.0,(8.683896385268152+0j)
8491,20.01.2019,19:00,23.5,(8.623167850278396+0j)
8492,20.01.2019,20:00,13.1,(7.096888535434397+0j)
8493,20.01.2019,21:00,14.2,(7.29021495364087+0j)
8494,20.01.2019,22:00,18.8,(8.005039920844183+0j)
8495,20.01.2019,23:00,19.3,(8.075386583791563+0j)
8496,21.01.2019,00:00,24.7,(8.767515386906252+0j)
8497,21.01.2019,01:00,39.1,(10.21809191031618+0j)
8498,21.01.2019,02:00,44.6,(10.676342686729873+0j)
8499,21.01.2019,03:00,45.0,(10.708165058791522+0j)
8500,21.01.2019,04:00,39.4,(10.244158584257733+0j)
8501,21.01.2019,05:00,35.8,(9.922137196440678+0j)
8502,21.01.2019,06:00,30.8,(9.436866062555481+0j)
8503,21.01.2019,07:00,32.6,(9.61723184180237+0j)
8504,21.01.2019,08:00,8.8,(6.215438539728641+0j)
8505,21.01.2019,09:00,8.3,(6.095419261923329+0j)
8506,21.01.2019,10:00,9.7,(6.420489357132383+0j)
8507,21.01.2019,11:00,8.0,(6.021077464018397+0j)
8508,21.01.2019,12:00,4.1,(4.8184294500013145+0j)
8509,21.01.2019,13:00,1.0,(3.010538732009199+0j)
8510,21.01.2019,14:00,0.9,(2.9066431876989745+0j)
8511,21.01.2019,15:00,0.3,(2.015353824705552+0j)
8512,21.01.2019,16:00,0.0,0j
8513,21.01.2019,17:00,0.0,0j
8514,21.01.2019,18:00,0.3,(2.015353824705552+0j)
8515,21.01.2019,19:00,1.5,(3.446206564289378+0j)
8516,21.01.2019,20:00,0.3,(2.015353824705552+0j)
8517,21.01.2019,21:00,0.0,0j
8518,21.01.2019,22:00,0.0,0j
8519,21.01.2019,23:00,0.0,0j
8520,22.01.2019,00:00,0.1,(1.3973682961652671+0j)
8521,22.01.2019,01:00,0.0,0j
8522,22.01.2019,02:00,0.4,(2.2181839033197557+0j)
8523,22.01.2019,03:00,0.0,0j
8524,22.01.2019,04:00,0.0,0j
8525,22.01.2019,05:00,0.0,0j
8526,22.01.2019,06:00,0.1,(1.3973682961652671+0j)
8527,22.01.2019,07:00,0.0,0j
8528,22.01.2019,08:00,0.13,(1.525077813449996+0j)
8529,22.01.2019,09:00,0.2,(1.7605737307943534+0j)
8530,22.01.2019,10:00,0.04,(1.0295897636548585+0j)
8531,22.01.2019,11:00,0.23,(1.8445347053416763+0j)
8532,22.01.2019,12:00,0.6,(2.539186706732667+0j)
8533,22.01.2019,13:00,1.0,(3.010538732009199+0j)
8534,22.01.2019,14:00,4.25,(4.876488402209975+0j)
8535,22.01.2019,15:00,5.08,(5.175259402642879+0j)
8536,22.01.2019,16:00,4.97,(5.137632259927382+0j)
8537,22.01.2019,17:00,7.25,(5.826712026719817+0j)
8538,22.01.2019,18:00,12.25,(6.939948514351413+0j)
8539,22.01.2019,19:00,22.0,(8.435647933551172+0j)
8540,22.01.2019,20:00,25.0,(8.802868653971766+0j)
8541,22.01.2019,21:00,33.5,(9.704931804520891+0j)
8542,22.01.2019,22:00,33.1,(9.666150444576957+0j)
8543,22.01.2019,23:00,38.5,(10.165555805177062+0j)
8544,23.01.2019,00:00,43.1,(10.555285283155564+0j)
8545,23.01.2019,01:00,44.1,(10.636296013746227+0j)
8546,23.01.2019,02:00,44.3,(10.652350824549801+0j)
8547,23.01.2019,03:00,44.7,(10.68431605988526+0j)
8548,23.01.2019,04:00,44.6,(10.676342686729873+0j)
8549,23.01.2019,05:00,41.7,(10.439737304647712+0j)
8550,23.01.2019,06:00,40.0,(10.295897636548585+0j)
8551,23.01.2019,07:00,44.2,(10.644329473003982+0j)
8552,23.01.2019,08:00,44.9,(10.700227201873002+0j)
8553,23.01.2019,09:00,45.0,(10.708165058791522+0j)
8554,23.01.2019,10:00,44.6,(10.676342686729873+0j)
8555,23.01.2019,11:00,44.4,(10.660360113901474+0j)
8556,23.01.2019,12:00,44.9,(10.700227201873002+0j)
8557,23.01.2019,13:00,45.0,(10.708165058791522+0j)
8558,23.01.2019,14:00,45.0,(10.708165058791522+0j)
8559,23.01.2019,15:00,45.0,(10.708165058791522+0j)
8560,23.01.2019,16:00,45.0,(10.708165058791522+0j)
8561,23.01.2019,17:00,45.0,(10.708165058791522+0j)
8562,23.01.2019,18:00,45.0,(10.708165058791522+0j)
8563,23.01.2019,19:00,45.0,(10.708165058791522+0j)
8564,23.01.2019,20:00,45.0,(10.708165058791522+0j)
8565,23.01.2019,21:00,45.0,(10.708165058791522+0j)
8566,23.01.2019,22:00,45.0,(10.708165058791522+0j)
8567,23.01.2019,23:00,45.0,(10.708165058791522+0j)
8568,24.01.2019,00:00,45.0,(10.708165058791522+0j)
8569,24.01.2019,01:00,45.0,(10.708165058791522+0j)
8570,24.01.2019,02:00,45.0,(10.708165058791522+0j)
8571,24.01.2019,03:00,45.0,(10.708165058791522+0j)
8572,24.01.2019,04:00,45.0,(10.708165058791522+0j)
8573,24.01.2019,05:00,45.0,(10.708165058791522+0j)
8574,24.01.2019,06:00,44.3,(10.652350824549801+0j)
8575,24.01.2019,07:00,43.9,(10.620192588644253+0j)
8576,24.01.2019,08:00,45.0,(10.708165058791522+0j)
8577,24.01.2019,09:00,44.9,(10.700227201873002+0j)
8578,24.01.2019,10:00,25.3,(8.837940214215557+0j)
8579,24.01.2019,11:00,28.9,(9.238685144837952+0j)
8580,24.01.2019,12:00,34.8,(9.828878509284104+0j)
8581,24.01.2019,13:00,4.9,(5.113397785162633+0j)
8582,24.01.2019,14:00,5.6,(5.346138775104125+0j)
8583,24.01.2019,15:00,4.33,(4.9068959745507765+0j)
8584,24.01.2019,16:00,3.82,(4.706145389632202+0j)
8585,24.01.2019,17:00,3.05,(4.3659373435104+0j)
8586,24.01.2019,18:00,10.8,(6.654551709959266+0j)
8587,24.01.2019,19:00,18.4,(7.947859112311692+0j)
8588,24.01.2019,20:00,14.0,(7.255826635951876+0j)
8589,24.01.2019,21:00,14.3,(7.307288118930203+0j)
8590,24.01.2019,22:00,13.7,(7.203624636550757+0j)
8591,24.01.2019,23:00,14.6,(7.35803480122798+0j)
8592,25.01.2019,00:00,24.4,(8.7318746870208+0j)
8593,25.01.2019,01:00,28.6,(9.206606118686874+0j)
8594,25.01.2019,02:00,33.6,(9.714578860380096+0j)
8595,25.01.2019,03:00,30.7,(9.426641930972304+0j)
8596,25.01.2019,04:00,37.6,(10.085718301520375+0j)
8597,25.01.2019,05:00,38.2,(10.139082883757233+0j)
8598,25.01.2019,06:00,34.0,(9.75297680441995+0j)
8599,25.01.2019,07:00,44.6,(10.676342686729873+0j)
8600,25.01.2019,08:00,44.7,(10.68431605988526+0j)
8601,25.01.2019,09:00,44.7,(10.68431605988526+0j)
8602,25.01.2019,10:00,42.7,(10.522530114335344+0j)
8603,25.01.2019,11:00,39.6,(10.261462939079914+0j)
8604,25.01.2019,12:00,29.2,(9.27054293192617+0j)
8605,25.01.2019,13:00,29.7,(9.323157809592962+0j)
8606,25.01.2019,14:00,32.3,(9.58764017215151+0j)
8607,25.01.2019,15:00,31.8,(9.537910853807436+0j)
8608,25.01.2019,16:00,39.2,(10.226795570325265+0j)
8609,25.01.2019,17:00,38.8,(10.191891559662574+0j)
8610,25.01.2019,18:00,29.9,(9.344038411947993+0j)
8611,25.01.2019,19:00,24.9,(8.791115811352421+0j)
8612,25.01.2019,20:00,15.5,(7.506222811975178+0j)
8613,25.01.2019,21:00,30.0,(9.354443808532094+0j)
8614,25.01.2019,22:00,32.8,(9.636858900002629+0j)
8615,25.01.2019,23:00,25.3,(8.837940214215557+0j)
8616,26.01.2019,00:00,28.7,(9.217323946896327+0j)
8617,26.01.2019,01:00,42.8,(10.530738019468695+0j)
8618,26.01.2019,02:00,35.5,(9.894343949463199+0j)
8619,26.01.2019,03:00,25.3,(8.837940214215557+0j)
8620,26.01.2019,04:00,24.7,(8.767515386906252+0j)
8621,26.01.2019,05:00,33.8,(9.733815700440466+0j)
8622,26.01.2019,06:00,33.4,(9.695265531387193+0j)
8623,26.01.2019,07:00,26.5,(8.975517753688209+0j)
8624,26.01.2019,08:00,28.8,(9.228016907699104+0j)
8625,26.01.2019,09:00,34.4,(9.791074756862596+0j)
8626,26.01.2019,10:00,28.5,(9.195863277986165+0j)
8627,26.01.2019,11:00,21.4,(8.358252305053059+0j)
8628,26.01.2019,12:00,15.3,(7.4737981191425416+0j)
8629,26.01.2019,13:00,12.2,(6.930493531915656+0j)
8630,26.01.2019,14:00,11.4,(6.7755699946582935+0j)
8631,26.01.2019,15:00,7.1,(5.7862474432419075+0j)
8632,26.01.2019,16:00,8.8,(6.215438539728641+0j)
8633,26.01.2019,17:00,7.7,(5.9448530986261+0j)
8634,26.01.2019,18:00,16.1,(7.601853766111358+0j)
8635,26.01.2019,19:00,10.3,(6.550231168279362+0j)
8636,26.01.2019,20:00,6.5,(5.618434702627392+0j)
8637,26.01.2019,21:00,4.65,(5.024912880994622+0j)
8638,26.01.2019,22:00,2.72,(4.20243031170373+0j)
8639,26.01.2019,23:00,1.23,(3.225615441477186+0j)
8640,27.01.2019,00:00,0.16,(1.6343718739214124+0j)
8641,27.01.2019,01:00,0.44,(2.2897871358223725+0j)
8642,27.01.2019,02:00,0.74,(2.7230448359982375+0j)
8643,27.01.2019,03:00,0.36,(2.1416330117583047+0j)
8644,27.01.2019,04:00,0.12,(1.4849253942241258+0j)
8645,27.01.2019,05:00,1.69,(3.585968364238302+0j)
8646,27.01.2019,06:00,2.45,(4.0585065116495125+0j)
8647,27.01.2019,07:00,1.04,(3.050155626899992+0j)
8648,27.01.2019,08:00,0.2,(1.7605737307943534+0j)
8649,27.01.2019,09:00,0.0,0j
8650,27.01.2019,10:00,0.3,(2.015353824705552+0j)
8651,27.01.2019,11:00,0.0,0j
8652,27.01.2019,12:00,0.0,0j
8653,27.01.2019,13:00,0.0,0j
8654,27.01.2019,14:00,0.0,0j
8655,27.01.2019,15:00,0.0,0j
8656,27.01.2019,16:00,0.0,0j
8657,27.01.2019,17:00,0.0,0j
8658,27.01.2019,18:00,0.0,0j
8659,27.01.2019,19:00,0.0,0j
8660,27.01.2019,20:00,0.0,0j
8661,27.01.2019,21:00,0.09,(1.3491442563320213+0j)
8662,27.01.2019,22:00,0.36,(2.1416330117583047+0j)
8663,27.01.2019,23:00,0.0,0j
8664,28.01.2019,00:00,0.0,0j
8665,28.01.2019,01:00,0.0,0j
8666,28.01.2019,02:00,0.0,0j
8667,28.01.2019,03:00,0.0,0j
8668,28.01.2019,04:00,0.0,0j
8669,28.01.2019,05:00,0.0,0j
8670,28.01.2019,06:00,0.0,0j
8671,28.01.2019,07:00,0.0,0j
8672,28.01.2019,08:00,0.95,(2.959502792393457+0j)
8673,28.01.2019,09:00,2.6,(4.13969808350671+0j)
8674,28.01.2019,10:00,5.9,(5.43994976862631+0j)
8675,28.01.2019,11:00,11.0,(6.69537820187625+0j)
8676,28.01.2019,12:00,13.1,(7.096888535434397+0j)
8677,28.01.2019,13:00,12.1,(6.9115057832568585+0j)
8678,28.01.2019,14:00,11.7,(6.834490952063834+0j)
8679,28.01.2019,15:00,9.8,(6.4424775060122235+0j)
8680,28.01.2019,16:00,10.4,(6.5713610925892905+0j)
8681,28.01.2019,17:00,25.2,(8.826280648944225+0j)
8682,28.01.2019,18:00,21.7,(8.397128456555759+0j)
8683,28.01.2019,19:00,21.2,(8.332132596282488+0j)
8684,28.01.2019,20:00,21.2,(8.332132596282488+0j)
8685,28.01.2019,21:00,18.2,(7.918957551203083+0j)
8686,28.01.2019,22:00,11.5,(6.795323954814099+0j)
8687,28.01.2019,23:00,12.1,(6.9115057832568585+0j)
8688,29.01.2019,00:00,17.0,(7.740942819578839+0j)
8689,29.01.2019,01:00,28.2,(9.163483209598331+0j)
8690,29.01.2019,02:00,28.1,(9.152638840639295+0j)
8691,29.01.2019,03:00,21.3,(8.345212888707984+0j)
8692,29.01.2019,04:00,29.7,(9.323157809592962+0j)
8693,29.01.2019,05:00,21.8,(8.410007508112885+0j)
8694,29.01.2019,06:00,20.0,(8.171859369607061+0j)
8695,29.01.2019,07:00,22.2,(8.461133429583517+0j)
8696,29.01.2019,08:00,21.1,(8.319011105915559+0j)
8697,29.01.2019,09:00,36.1,(9.94977560437966+0j)
8698,29.01.2019,10:00,43.0,(10.547115554440134+0j)
8699,29.01.2019,11:00,43.6,(10.595945489245354+0j)
8700,29.01.2019,12:00,45.0,(10.708165058791522+0j)
8701,29.01.2019,13:00,45.0,(10.708165058791522+0j)
8702,29.01.2019,14:00,43.4,(10.579718901085847+0j)
8703,29.01.2019,15:00,40.4,(10.330103527817526+0j)
8704,29.01.2019,16:00,43.6,(10.595945489245354+0j)
8705,29.01.2019,17:00,43.9,(10.620192588644253+0j)
8706,29.01.2019,18:00,44.9,(10.700227201873002+0j)
8707,29.01.2019,19:00,43.7,(10.604040179551125+0j)
8708,29.01.2019,20:00,44.8,(10.69227755020825+0j)
8709,29.01.2019,21:00,44.7,(10.68431605988526+0j)
8710,29.01.2019,22:00,44.7,(10.68431605988526+0j)
8711,29.01.2019,23:00,45.0,(10.708165058791522+0j)
8712,30.01.2019,00:00,44.5,(10.668357386303605+0j)
8713,30.01.2019,01:00,44.8,(10.69227755020825+0j)
8714,30.01.2019,02:00,44.6,(10.676342686729873+0j)
8715,30.01.2019,03:00,43.9,(10.620192588644253+0j)
8716,30.01.2019,04:00,44.9,(10.700227201873002+0j)
8717,30.01.2019,05:00,44.8,(10.69227755020825+0j)
8718,30.01.2019,06:00,44.8,(10.69227755020825+0j)
8719,30.01.2019,07:00,45.0,(10.708165058791522+0j)
8720,30.01.2019,08:00,44.8,(10.69227755020825+0j)
8721,30.01.2019,09:00,40.7,(10.355610059823096+0j)
8722,30.01.2019,10:00,36.3,(9.968116246079372+0j)
8723,30.01.2019,11:00,43.6,(10.595945489245354+0j)
8724,30.01.2019,12:00,40.0,(10.295897636548585+0j)
8725,30.01.2019,13:00,44.6,(10.676342686729873+0j)
8726,30.01.2019,14:00,40.5,(10.338619692868134+0j)
8727,30.01.2019,15:00,38.7,(10.18312810602087+0j)
8728,30.01.2019,16:00,20.1,(8.18545649845877+0j)
8729,30.01.2019,17:00,18.8,(8.005039920844183+0j)
8730,30.01.2019,18:00,14.5,(7.341197134139915+0j)
8731,30.01.2019,19:00,11.2,(6.73571277841288+0j)
8732,30.01.2019,20:00,10.0,(6.486009079925218+0j)
8733,30.01.2019,21:00,9.4,(6.353604395697744+0j)
8734,30.01.2019,22:00,12.9,(7.060586680466396+0j)
8735,30.01.2019,23:00,13.4,(7.150654892002369+0j)
8736,31.01.2019,00:00,12.9,(7.060586680466396+0j)
8737,31.01.2019,01:00,15.8,(7.554340938852766+0j)
8738,31.01.2019,02:00,15.3,(7.4737981191425416+0j)
8739,31.01.2019,03:00,18.4,(7.947859112311692+0j)
8740,31.01.2019,04:00,18.1,(7.904427321218604+0j)
8741,31.01.2019,05:00,9.0,(6.262172915123526+0j)
8742,31.01.2019,06:00,10.8,(6.654551709959266+0j)
8743,31.01.2019,07:00,4.93,(5.123812066040522+0j)
8744,31.01.2019,08:00,13.67,(7.19836267365819+0j)
8745,31.01.2019,09:00,29.5,(9.302183255480452+0j)
8746,31.01.2019,10:00,30.3,(9.38552192324258+0j)
8747,31.01.2019,11:00,36.0,(9.940579873073851+0j)
8748,31.01.2019,12:00,32.6,(9.61723184180237+0j)
8749,31.01.2019,13:00,24.2,(8.70795162279547+0j)
8750,31.01.2019,14:00,33.1,(9.666150444576957+0j)
8751,31.01.2019,15:00,43.6,(10.595945489245354+0j)
8752,31.01.2019,16:00,35.3,(9.87572801847227+0j)
8753,31.01.2019,17:00,30.6,(9.4163955729724+0j)
8754,31.01.2019,18:00,32.6,(9.61723184180237+0j)
8755,31.01.2019,19:00,34.5,(9.800553053930273+0j)
8756,31.01.2019,20:00,32.4,(9.597524344277181+0j)
8757,31.01.2019,21:00,44.5,(10.668357386303605+0j)
8758,31.01.2019,22:00,45.0,(10.708165058791522+0j)
8759,31.01.2019,23:00,41.4,(10.414641685487812+0j)
8760,01.02.2019,00:00,45.0,(10.708165058791522+0j)
8761,01.02.2019,01:00,42.2,(10.48129720665224+0j)
8762,01.02.2019,02:00,40.4,(10.330103527817526+0j)
8763,01.02.2019,03:00,23.4,(8.610919015821278+0j)
8764,01.02.2019,04:00,33.2,(9.675874948564317+0j)
8765,01.02.2019,05:00,31.1,(9.467406295069976+0j)
8766,01.02.2019,06:00,20.9,(8.292643223470911+0j)
8767,01.02.2019,07:00,17.7,(7.84576521629518+0j)
8768,01.02.2019,08:00,12.5,(6.986841480826335+0j)
8769,01.02.2019,09:00,7.6,(5.919005584786914+0j)
8770,01.02.2019,10:00,2.34,(3.996834555097998+0j)
8771,01.02.2019,11:00,0.0,0j
8772,01.02.2019,12:00,0.0,0j
8773,01.02.2019,13:00,0.02,(0.8171859369607062+0j)
8774,01.02.2019,14:00,0.0,0j
8775,01.02.2019,15:00,0.02,(0.8171859369607062+0j)
8776,01.02.2019,16:00,0.16,(1.6343718739214124+0j)
8777,01.02.2019,17:00,0.88,(2.884951012201098+0j)
8778,01.02.2019,18:00,3.83,(4.710248395537494+0j)
8779,01.02.2019,19:00,5.55,(5.330180056950737+0j)
8780,01.02.2019,20:00,7.9,(5.995884376630658+0j)
8781,01.02.2019,21:00,6.6,(5.647100682011718+0j)
8782,01.02.2019,22:00,5.0,(5.147948818274292+0j)
8783,01.02.2019,23:00,2.9,(4.293158127988514+0j)
8784,02.02.2019,00:00,2.9,(4.293158127988514+0j)
8785,02.02.2019,01:00,2.4,(4.030707649411104+0j)
8786,02.02.2019,02:00,2.0,(3.79304111998221+0j)
8787,02.02.2019,03:00,1.65,(3.5574505100711296+0j)
8788,02.02.2019,04:00,3.45,(4.549013761835237+0j)
8789,02.02.2019,05:00,2.8,(4.243233157784134+0j)
8790,02.02.2019,06:00,1.6,(3.521147461588707+0j)
8791,02.02.2019,07:00,3.15,(4.4131403244721135+0j)
8792,02.02.2019,08:00,3.25,(4.459354578682681+0j)
8793,02.02.2019,09:00,2.6,(4.13969808350671+0j)
8794,02.02.2019,10:00,3.6,(4.614008453849553+0j)
8795,02.02.2019,11:00,5.9,(5.43994976862631+0j)
8796,02.02.2019,12:00,8.2,(6.070840691490033+0j)
8797,02.02.2019,13:00,8.4,(6.119801198528315+0j)
8798,02.02.2019,14:00,9.4,(6.353604395697744+0j)
8799,02.02.2019,15:00,10.7,(6.633949250828428+0j)
8800,02.02.2019,16:00,15.2,(7.4574797307183465+0j)
8801,02.02.2019,17:00,15.8,(7.554340938852766+0j)
8802,02.02.2019,18:00,18.8,(8.005039920844183+0j)
8803,02.02.2019,19:00,29.6,(9.312682342558354+0j)
8804,02.02.2019,20:00,34.3,(9.781578073156869+0j)
8805,02.02.2019,21:00,28.8,(9.228016907699104+0j)
8806,02.02.2019,22:00,31.3,(9.487657493236837+0j)
8807,02.02.2019,23:00,26.2,(8.941519254551395+0j)
8808,03.02.2019,00:00,21.6,(8.384209776991602+0j)
8809,03.02.2019,01:00,15.9,(7.570244861456415+0j)
8810,03.02.2019,02:00,24.8,(8.779331459677392+0j)
8811,03.02.2019,03:00,33.6,(9.714578860380096+0j)
8812,03.02.2019,04:00,30.0,(9.354443808532094+0j)
8813,03.02.2019,05:00,35.9,(9.931367096829286+0j)
8814,03.02.2019,06:00,36.9,(10.022737151464618+0j)
8815,03.02.2019,07:00,35.3,(9.87572801847227+0j)
8816,03.02.2019,08:00,34.5,(9.800553053930273+0j)
8817,03.02.2019,09:00,34.8,(9.828878509284104+0j)
8818,03.02.2019,10:00,36.3,(9.968116246079372+0j)
8819,03.02.2019,11:00,35.9,(9.931367096829286+0j)
8820,03.02.2019,12:00,34.5,(9.800553053930273+0j)
8821,03.02.2019,13:00,32.4,(9.597524344277181+0j)
8822,03.02.2019,14:00,29.5,(9.302183255480452+0j)
8823,03.02.2019,15:00,21.8,(8.410007508112885+0j)
8824,03.02.2019,16:00,23.1,(8.573961827034159+0j)
8825,03.02.2019,17:00,24.1,(8.695940639795452+0j)
8826,03.02.2019,18:00,23.5,(8.623167850278396+0j)
8827,03.02.2019,19:00,23.7,(8.64756166580847+0j)
8828,03.02.2019,20:00,21.4,(8.358252305053059+0j)
8829,03.02.2019,21:00,18.6,(7.976551993339418+0j)
8830,03.02.2019,22:00,14.9,(7.408090998846997+0j)
8831,03.02.2019,23:00,10.1,(6.507557441145295+0j)
8832,04.02.2019,00:00,7.0,(5.758953417404445+0j)
8833,04.02.2019,01:00,12.5,(6.986841480826335+0j)
8834,04.02.2019,02:00,10.7,(6.633949250828428+0j)
8835,04.02.2019,03:00,15.3,(7.4737981191425416+0j)
8836,04.02.2019,04:00,15.9,(7.570244861456415+0j)
8837,04.02.2019,05:00,15.6,(7.522330635647784+0j)
8838,04.02.2019,06:00,22.6,(8.511648855803024+0j)
8839,04.02.2019,07:00,24.3,(8.719929563096922+0j)
8840,04.02.2019,08:00,21.2,(8.332132596282488+0j)
8841,04.02.2019,09:00,20.3,(8.212516055601965+0j)
8842,04.02.2019,10:00,22.8,(8.536683261306077+0j)
8843,04.02.2019,11:00,19.7,(8.130794056589892+0j)
8844,04.02.2019,12:00,19.3,(8.075386583791563+0j)
8845,04.02.2019,13:00,26.0,(8.918709157365361+0j)
8846,04.02.2019,14:00,25.9,(8.907260224166848+0j)
8847,04.02.2019,15:00,31.3,(9.487657493236837+0j)
8848,04.02.2019,16:00,23.1,(8.573961827034159+0j)
8849,04.02.2019,17:00,27.5,(9.08702627046921+0j)
8850,04.02.2019,18:00,33.7,(9.724206794194371+0j)
8851,04.02.2019,19:00,32.0,(9.557864700364822+0j)
8852,04.02.2019,20:00,17.7,(7.84576521629518+0j)
8853,04.02.2019,21:00,23.5,(8.623167850278396+0j)
8854,04.02.2019,22:00,8.0,(6.021077464018397+0j)
8855,04.02.2019,23:00,0.62,(2.567092091774695+0j)
8856,05.02.2019,00:00,0.13,(1.525077813449996+0j)
8857,05.02.2019,01:00,0.41,(2.2365168330677068+0j)
8858,05.02.2019,02:00,0.54,(2.4515578108821185+0j)
8859,05.02.2019,03:00,0.05,(1.1090919516598778+0j)
8860,05.02.2019,04:00,6.15,(5.515724818154923+0j)
8861,05.02.2019,05:00,15.1,(7.44108961253806+0j)
8862,05.02.2019,06:00,22.4,(8.486466315568268+0j)
8863,05.02.2019,07:00,19.5,(8.10318503566459+0j)
8864,05.02.2019,08:00,24.3,(8.719929563096922+0j)
8865,05.02.2019,09:00,27.1,(9.042752602124834+0j)
8866,05.02.2019,10:00,29.0,(9.249328800730796+0j)
8867,05.02.2019,11:00,20.9,(8.292643223470911+0j)
8868,05.02.2019,12:00,17.5,(7.816102304676033+0j)
8869,05.02.2019,13:00,8.5,(6.143990387512565+0j)
8870,05.02.2019,14:00,4.7,(5.042859150760187+0j)
8871,05.02.2019,15:00,0.3,(2.015353824705552+0j)
8872,05.02.2019,16:00,0.0,0j
8873,05.02.2019,17:00,0.5,(2.3894661750912056+0j)
