,Tarih,Saat,Toplam (MWh),AFYON WindSpeed(m/s)
7926,28.12.2018,06:00,181.0,(9.944882677676606+0j)
7927,28.12.2018,07:00,175.0,(9.833757368868744+0j)
7928,28.12.2018,08:00,159.0,(9.524434083462701+0j)
7929,28.12.2018,09:00,153.0,(9.403090499926822+0j)
7930,28.12.2018,10:00,156.0,(9.464151240077017+0j)
7931,28.12.2018,11:00,154.0,(9.423532065347036+0j)
7932,28.12.2018,12:00,155.0,(9.443885329580661+0j)
7933,28.12.2018,13:00,132.0,(8.951547409216735+0j)
7934,28.12.2018,14:00,133.0,(8.974095482833441+0j)
7935,28.12.2018,15:00,101.0,(8.187423660244892+0j)
7936,28.12.2018,16:00,75.0,(7.414136204943551+0j)
7937,28.12.2018,17:00,61.0,(6.92070096086557+0j)
7938,28.12.2018,18:00,39.0,(5.962041683380852+0j)
7939,28.12.2018,19:00,38.0,(5.910642214636152+0j)
7940,28.12.2018,20:00,38.5,(5.93645320674502+0j)
7941,28.12.2018,21:00,17.0,(4.520534411027044+0j)
7942,28.12.2018,22:00,9.27,(3.693176389352511+0j)
7943,28.12.2018,23:00,4.79,(2.96359356784462+0j)
7944,29.12.2018,00:00,4.33,(2.86551556073808+0j)
7945,29.12.2018,01:00,7.41,(3.42751640181355+0j)
7946,29.12.2018,02:00,7.86,(3.4955403611696307+0j)
7947,29.12.2018,03:00,8.8,(3.6296746343871953+0j)
7948,29.12.2018,04:00,14.39,(4.276223577224147+0j)
7949,29.12.2018,05:00,19.3,(4.715841956879616+0j)
7950,29.12.2018,06:00,18.5,(4.649761906535157+0j)
7951,29.12.2018,07:00,12.8,(4.112539941815071+0j)
7952,29.12.2018,08:00,9.05,(3.6637261034843775+0j)
7953,29.12.2018,09:00,15.0,(4.335813155356233+0j)
7954,29.12.2018,10:00,22.0,(4.9262263850441395+0j)
7955,29.12.2018,11:00,26.0,(5.208323144545029+0j)
7956,29.12.2018,12:00,25.0,(5.140674927268839+0j)
7957,29.12.2018,13:00,19.0,(4.691279834660538+0j)
7958,29.12.2018,14:00,33.0,(5.6391215050020405+0j)
7959,29.12.2018,15:00,15.0,(4.335813155356233+0j)
7960,29.12.2018,16:00,20.0,(4.772179867928846+0j)
7961,29.12.2018,17:00,17.0,(4.520534411027044+0j)
7962,29.12.2018,18:00,12.0,(4.025012385306576+0j)
7963,29.12.2018,19:00,13.0,(4.1338488193205505+0j)
7964,29.12.2018,20:00,16.0,(4.430099357394047+0j)
7965,29.12.2018,21:00,7.0,(3.3630977132440556+0j)
7966,29.12.2018,22:00,6.0,(3.194654447310345+0j)
7967,29.12.2018,23:00,4.9,(2.9861079178407866+0j)
7968,30.12.2018,00:00,2.5,(2.386089933964423+0j)
7969,30.12.2018,01:00,0.1,(0.8160312787373103+0j)
7970,30.12.2018,02:00,0.1,(0.8160312787373103+0j)
7971,30.12.2018,03:00,0.0,0j
7972,30.12.2018,04:00,0.0,0j
7973,30.12.2018,05:00,0.0,0j
7974,30.12.2018,06:00,2.2,(2.2865517380669527+0j)
7975,30.12.2018,07:00,11.9,(4.013800593566043+0j)
7976,30.12.2018,08:00,19.3,(4.715841956879616+0j)
7977,30.12.2018,09:00,41.0,(6.062262783072487+0j)
7978,30.12.2018,10:00,44.0,(6.2066563190646376+0j)
7979,30.12.2018,11:00,26.0,(5.208323144545029+0j)
7980,30.12.2018,12:00,15.0,(4.335813155356233+0j)
7981,30.12.2018,13:00,7.0,(3.3630977132440556+0j)
7982,30.12.2018,14:00,15.0,(4.335813155356233+0j)
7983,30.12.2018,15:00,35.0,(5.750816195970739+0j)
7984,30.12.2018,16:00,35.0,(5.750816195970739+0j)
7985,30.12.2018,17:00,35.0,(5.750816195970739+0j)
7986,30.12.2018,18:00,45.0,(6.2533246602457355+0j)
7987,30.12.2018,19:00,44.0,(6.2066563190646376+0j)
7988,30.12.2018,20:00,30.0,(5.462782262844428+0j)
7989,30.12.2018,21:00,25.0,(5.140674927268839+0j)
7990,30.12.2018,22:00,18.0,(4.607489003913996+0j)
7991,30.12.2018,23:00,22.0,(4.9262263850441395+0j)
7992,31.12.2018,00:00,21.0,(4.850426231828067+0j)
7993,31.12.2018,01:00,15.0,(4.335813155356233+0j)
7994,31.12.2018,02:00,10.0,(3.7876816712658563+0j)
7995,31.12.2018,03:00,10.0,(3.7876816712658563+0j)
7996,31.12.2018,04:00,5.0,(3.006284934744044+0j)
7997,31.12.2018,05:00,6.0,(3.194654447310345+0j)
7998,31.12.2018,06:00,6.0,(3.194654447310345+0j)
7999,31.12.2018,07:00,3.6,(2.6944759152130513+0j)
8000,31.12.2018,08:00,5.94,(3.1839699044668373+0j)
8001,31.12.2018,09:00,6.73,(3.31928971657832+0j)
8002,31.12.2018,10:00,4.46,(2.8939104759749985+0j)
8003,31.12.2018,11:00,4.18,(2.8320368475201207+0j)
8004,31.12.2018,12:00,3.63,(2.701939875545655+0j)
8005,31.12.2018,13:00,3.32,(2.622725468776703+0j)
8006,31.12.2018,14:00,2.41,(2.3571062164611756+0j)
8007,31.12.2018,15:00,3.28,(2.6121498479881198+0j)
8008,31.12.2018,16:00,4.6,(2.9238791359621397+0j)
8009,31.12.2018,17:00,7.51,(3.4428659858997888+0j)
8010,31.12.2018,18:00,11.67,(3.9877729617711815+0j)
8011,31.12.2018,19:00,22.67,(4.975735801819868+0j)
8012,31.12.2018,20:00,35.0,(5.750816195970739+0j)
8013,31.12.2018,21:00,43.0,(6.159275415435669+0j)
8014,31.12.2018,22:00,58.0,(6.805334397590895+0j)
8015,31.12.2018,23:00,65.72,(7.0947863856002416+0j)
8016,01.01.2019,00:00,82.28,(7.646656241155405+0j)
8017,01.01.2019,01:00,87.0,(7.790163210260396+0j)
8018,01.01.2019,02:00,95.0,(8.021975676398952+0j)
8019,01.01.2019,03:00,65.0,(7.068782048236004+0j)
8020,01.01.2019,04:00,63.0,(6.995525148661811+0j)
8021,01.01.2019,05:00,77.0,(7.479462356893973+0j)
8022,01.01.2019,06:00,106.0,(8.320359552981591+0j)
8023,01.01.2019,07:00,136.0,(9.041068822054088+0j)
8024,01.01.2019,08:00,126.0,(8.813809389867977+0j)
8025,01.01.2019,09:00,112.0,(8.474475203538995+0j)
8026,01.01.2019,10:00,95.5,(8.036024699279698+0j)
8027,01.01.2019,11:00,97.5,(8.091735488121067+0j)
8028,01.01.2019,12:00,98.0,(8.105543937240567+0j)
8029,01.01.2019,13:00,104.5,(8.280925977421278+0j)
8030,01.01.2019,14:00,99.5,(8.14668953534926+0j)
8031,01.01.2019,15:00,87.0,(7.790163210260396+0j)
8032,01.01.2019,16:00,73.85,(7.376046381191812+0j)
8033,01.01.2019,17:00,76.9,(7.476223091717552+0j)
8034,01.01.2019,18:00,50.0,(6.476844551532806+0j)
8035,01.01.2019,19:00,68.25,(7.184684320945313+0j)
8036,01.01.2019,20:00,49.0,(6.433374486375069+0j)
8037,01.01.2019,21:00,56.0,(6.726195426488111+0j)
8038,01.01.2019,22:00,58.0,(6.805334397590895+0j)
8039,01.01.2019,23:00,69.0,(7.210906028992771+0j)
8040,02.01.2019,00:00,68.0,(7.175901079522775+0j)
8041,02.01.2019,01:00,72.0,(7.313932891744989+0j)
8042,02.01.2019,02:00,89.0,(7.849406270546734+0j)
8043,02.01.2019,03:00,72.0,(7.313932891744989+0j)
8044,02.01.2019,04:00,72.0,(7.313932891744989+0j)
8045,02.01.2019,05:00,79.0,(7.543666890887838+0j)
8046,02.01.2019,06:00,95.0,(8.021975676398952+0j)
8047,02.01.2019,07:00,97.0,(8.077879749561555+0j)
8048,02.01.2019,08:00,120.0,(8.671626310712465+0j)
8049,02.01.2019,09:00,149.0,(9.320421689667404+0j)
8050,02.01.2019,10:00,130.0,(8.906107299691538+0j)
8051,02.01.2019,11:00,129.0,(8.883212321317076+0j)
8052,02.01.2019,12:00,110.0,(8.423728626309575+0j)
8053,02.01.2019,13:00,71.35,(7.29185680491977+0j)
8054,02.01.2019,14:00,72.9,(7.344281508635792+0j)
8055,02.01.2019,15:00,73.8,(7.374381359378767+0j)
8056,02.01.2019,16:00,40.95,(6.059797446166593+0j)
8057,02.01.2019,17:00,34.08,(5.699980033948396+0j)
8058,02.01.2019,18:00,50.22,(6.48633002508687+0j)
8059,02.01.2019,19:00,30.0,(5.462782262844428+0j)
8060,02.01.2019,20:00,30.0,(5.462782262844428+0j)
8061,02.01.2019,21:00,18.62,(4.659793786406127+0j)
8062,02.01.2019,22:00,17.91,(4.5997970213230195+0j)
8063,02.01.2019,23:00,28.17,(5.349367334388298+0j)
8064,03.01.2019,00:00,26.0,(5.208323144545029+0j)
8065,03.01.2019,01:00,26.0,(5.208323144545029+0j)
8066,03.01.2019,02:00,31.0,(5.5228176442684225+0j)
8067,03.01.2019,03:00,42.0,(6.111154110442452+0j)
8068,03.01.2019,04:00,67.0,(7.140551239822028+0j)
8069,03.01.2019,05:00,58.0,(6.805334397590895+0j)
8070,03.01.2019,06:00,37.0,(5.858332903042962+0j)
8071,03.01.2019,07:00,32.0,(5.581575433506511+0j)
8072,03.01.2019,08:00,56.0,(6.726195426488111+0j)
8073,03.01.2019,09:00,94.0,(7.993729049284655+0j)
8074,03.01.2019,10:00,67.0,(7.140551239822028+0j)
8075,03.01.2019,11:00,142.0,(9.172117025402024+0j)
8076,03.01.2019,12:00,141.0,(9.150535493828448+0j)
8077,03.01.2019,13:00,160.0,(9.544359735857691+0j)
8078,03.01.2019,14:00,174.0,(9.814990610723694+0j)
8079,03.01.2019,15:00,170.0,(9.739196152599513+0j)
8080,03.01.2019,16:00,184.5,(10.00857533669341+0j)
8081,03.01.2019,17:00,182.5,(9.972279187108217+0j)
8082,03.01.2019,18:00,158.0,(9.5044247092246+0j)
8083,03.01.2019,19:00,167.5,(9.691219038785757+0j)
8084,03.01.2019,20:00,175.5,(9.843113946700411+0j)
8085,03.01.2019,21:00,177.5,(9.880363550279085+0j)
8086,03.01.2019,22:00,157.5,(9.494388350430162+0j)
8087,03.01.2019,23:00,173.0,(9.796151810839085+0j)
8088,04.01.2019,00:00,145.0,(9.236259787820005+0j)
8089,04.01.2019,01:00,154.0,(9.423532065347036+0j)
8090,04.01.2019,02:00,158.0,(9.5044247092246+0j)
8091,04.01.2019,03:00,165.0,(9.642762133940785+0j)
8092,04.01.2019,04:00,186.0,(10.035625671856836+0j)
8093,04.01.2019,05:00,180.0,(9.926534143972765+0j)
8094,04.01.2019,06:00,156.0,(9.464151240077017+0j)
8095,04.01.2019,07:00,124.0,(8.766926538340227+0j)
8096,04.01.2019,08:00,95.88,(8.046669195080304+0j)
8097,04.01.2019,09:00,42.46,(6.133383713820535+0j)
8098,04.01.2019,10:00,29.42,(5.427348323315904+0j)
8099,04.01.2019,11:00,30.08,(5.467633759411016+0j)
8100,04.01.2019,12:00,50.23,(6.486760524193801+0j)
8101,04.01.2019,13:00,51.34,(6.534195042811306+0j)
8102,04.01.2019,14:00,26.45,(5.238199456608545+0j)
8103,04.01.2019,15:00,36.79,(5.8472285356887586+0j)
8104,04.01.2019,16:00,37.05,(5.8609706039410305+0j)
8105,04.01.2019,17:00,18.65,(4.662295018119075+0j)
8106,04.01.2019,18:00,17.45,(4.560074620698813+0j)
8107,04.01.2019,19:00,27.7,(5.3194499709835865+0j)
8108,04.01.2019,20:00,34.0,(5.695516461227095+0j)
8109,04.01.2019,21:00,64.5,(7.0506102918578+0j)
8110,04.01.2019,22:00,20.85,(4.8388499915590115+0j)
8111,04.01.2019,23:00,40.55,(6.040002131747975+0j)
8112,05.01.2019,00:00,44.6,(6.234741119287217+0j)
8113,05.01.2019,01:00,52.0,(6.562075964466941+0j)
8114,05.01.2019,02:00,56.0,(6.726195426488111+0j)
8115,05.01.2019,03:00,62.0,(6.9583142047446005+0j)
8116,05.01.2019,04:00,70.0,(7.245574379379894+0j)
8117,05.01.2019,05:00,76.0,(7.446942544617338+0j)
8118,05.01.2019,06:00,73.0,(7.347638127708524+0j)
8119,05.01.2019,07:00,89.0,(7.849406270546734+0j)
8120,05.01.2019,08:00,74.89,(7.410509742616837+0j)
8121,05.01.2019,09:00,95.11,(8.025070683280346+0j)
8122,05.01.2019,10:00,94.0,(7.993729049284655+0j)
8123,05.01.2019,11:00,60.0,(6.882674363950042+0j)
8124,05.01.2019,12:00,76.0,(7.446942544617338+0j)
8125,05.01.2019,13:00,134.0,(8.996530814904709+0j)
8126,05.01.2019,14:00,125.0,(8.790430475313693+0j)
8127,05.01.2019,15:00,116.0,(8.574184059098414+0j)
8128,05.01.2019,16:00,48.1,(6.3937428369837965+0j)
8129,05.01.2019,17:00,41.0,(6.062262783072487+0j)
8130,05.01.2019,18:00,27.2,(5.287249121617891+0j)
8131,05.01.2019,19:00,4.52,(2.906829890445629+0j)
8132,05.01.2019,20:00,0.27,(1.136304501379757+0j)
8133,05.01.2019,21:00,1.21,(1.8734204753271306+0j)
8134,05.01.2019,22:00,3.61,(2.6969684937992753+0j)
8135,05.01.2019,23:00,2.59,(2.414386127469575+0j)
8136,06.01.2019,00:00,8.8,(3.6296746343871953+0j)
8137,06.01.2019,01:00,10.7,(3.8740753637305123+0j)
8138,06.01.2019,02:00,9.4,(3.710360349408575+0j)
8139,06.01.2019,03:00,25.6,(5.181475641226245+0j)
8140,06.01.2019,04:00,18.0,(4.607489003913996+0j)
8141,06.01.2019,05:00,25.0,(5.140674927268839+0j)
8142,06.01.2019,06:00,25.0,(5.140674927268839+0j)
8143,06.01.2019,07:00,26.6,(5.248082875244187+0j)
8144,06.01.2019,08:00,46.4,(6.317512829771769+0j)
8145,06.01.2019,09:00,56.0,(6.726195426488111+0j)
8146,06.01.2019,10:00,63.0,(6.995525148661811+0j)
8147,06.01.2019,11:00,75.0,(7.414136204943551+0j)
8148,06.01.2019,12:00,83.0,(7.668895793165734+0j)
8149,06.01.2019,13:00,98.0,(8.105543937240567+0j)
8150,06.01.2019,14:00,117.0,(8.598752056010891+0j)
8151,06.01.2019,15:00,130.0,(8.906107299691538+0j)
8152,06.01.2019,16:00,102.0,(8.21435616888355+0j)
8153,06.01.2019,17:00,147.0,(9.278531588601085+0j)
8154,06.01.2019,18:00,82.0,(7.637972490387304+0j)
8155,06.01.2019,19:00,81.0,(7.606796745502993+0j)
8156,06.01.2019,20:00,43.0,(6.159275415435669+0j)
8157,06.01.2019,21:00,23.0,(4.999762993485103+0j)
8158,06.01.2019,22:00,9.0,(3.6569664458724946+0j)
8159,06.01.2019,23:00,8.0,(3.516172190125477+0j)
8160,07.01.2019,00:00,1.7,(2.098246204418545+0j)
8161,07.01.2019,01:00,0.4,(1.2953689103065613+0j)
8162,07.01.2019,02:00,0.3,(1.1769207611162908+0j)
8163,07.01.2019,03:00,0.0,0j
8164,07.01.2019,04:00,0.0,0j
8165,07.01.2019,05:00,0.0,0j
8166,07.01.2019,06:00,3.6,(2.6944759152130513+0j)
8167,07.01.2019,07:00,2.1,(2.2513684235915665+0j)
8168,07.01.2019,08:00,4.22,(2.8410417947561193+0j)
8169,07.01.2019,09:00,2.93,(2.5157221823562153+0j)
8170,07.01.2019,10:00,1.18,(1.8578079121749527+0j)
8171,07.01.2019,11:00,0.59,(1.474543117070682+0j)
8172,07.01.2019,12:00,0.06,(0.6882674363950043+0j)
8173,07.01.2019,13:00,0.08,(0.7575363342531714+0j)
8174,07.01.2019,14:00,0.0,0j
8175,07.01.2019,15:00,0.0,0j
8176,07.01.2019,16:00,0.0,0j
8177,07.01.2019,17:00,1.41,(1.9714231100272044+0j)
8178,07.01.2019,18:00,3.0,(2.5355989151676646+0j)
8179,07.01.2019,19:00,8.33,(3.563869609224116+0j)
8180,07.01.2019,20:00,7.1,(3.379036803079682+0j)
8181,07.01.2019,21:00,8.0,(3.516172190125477+0j)
8182,07.01.2019,22:00,13.0,(4.1338488193205505+0j)
8183,07.01.2019,23:00,10.6,(3.8619687992762772+0j)
8184,08.01.2019,00:00,25.4,(5.167946922634114+0j)
8185,08.01.2019,01:00,46.0,(6.299306639977284+0j)
8186,08.01.2019,02:00,40.6,(6.042483644817526+0j)
8187,08.01.2019,03:00,42.2,(6.120838998453027+0j)
8188,08.01.2019,04:00,53.8,(6.6369349992441435+0j)
8189,08.01.2019,05:00,75.0,(7.414136204943551+0j)
8190,08.01.2019,06:00,88.4,(7.831727367741664+0j)
8191,08.01.2019,07:00,77.0,(7.479462356893973+0j)
8192,08.01.2019,08:00,99.5,(8.14668953534926+0j)
8193,08.01.2019,09:00,95.0,(8.021975676398952+0j)
8194,08.01.2019,10:00,96.5,(8.063976314592908+0j)
8195,08.01.2019,11:00,60.58,(6.904780790695759+0j)
8196,08.01.2019,12:00,142.5,(9.182869810190278+0j)
8197,08.01.2019,13:00,113.22,(8.505134564789774+0j)
8198,08.01.2019,14:00,126.7,(8.83010112636973+0j)
8199,08.01.2019,15:00,131.0,(8.928885166922184+0j)
8200,08.01.2019,16:00,133.0,(8.974095482833441+0j)
8201,08.01.2019,17:00,127.0,(8.837064931406191+0j)
8202,08.01.2019,18:00,133.0,(8.974095482833441+0j)
8203,08.01.2019,19:00,126.0,(8.813809389867977+0j)
8204,08.01.2019,20:00,101.0,(8.187423660244892+0j)
8205,08.01.2019,21:00,50.0,(6.476844551532806+0j)
8206,08.01.2019,22:00,30.0,(5.462782262844428+0j)
8207,08.01.2019,23:00,20.6,(4.819432246601668+0j)
8208,09.01.2019,00:00,5.3,(3.065246667319763+0j)
8209,09.01.2019,01:00,1.9,(2.1774992095913155+0j)
8210,09.01.2019,02:00,0.1,(0.8160312787373103+0j)
8211,09.01.2019,03:00,3.8,(2.743477090293547+0j)
8212,09.01.2019,04:00,3.6,(2.6944759152130513+0j)
8213,09.01.2019,05:00,8.0,(3.516172190125477+0j)
8214,09.01.2019,06:00,12.7,(4.101802190752606+0j)
8215,09.01.2019,07:00,7.1,(3.379036803079682+0j)
8216,09.01.2019,08:00,2.81,(2.4808980191937406+0j)
8217,09.01.2019,09:00,7.15,(3.3869502671166933+0j)
8218,09.01.2019,10:00,3.19,(2.588036319362244+0j)
8219,09.01.2019,11:00,4.59,(2.9217588457798542+0j)
8220,09.01.2019,12:00,9.9,(3.7750137449653196+0j)
8221,09.01.2019,13:00,25.84,(5.1976174141645926+0j)
8222,09.01.2019,14:00,25.6,(5.181475641226245+0j)
8223,09.01.2019,15:00,14.32,(4.269278422300096+0j)
8224,09.01.2019,16:00,24.5,(5.106172713688579+0j)
8225,09.01.2019,17:00,30.0,(5.462782262844428+0j)
8226,09.01.2019,18:00,31.0,(5.5228176442684225+0j)
8227,09.01.2019,19:00,57.0,(6.7659963257309705+0j)
8228,09.01.2019,20:00,85.0,(7.730005108980555+0j)
8229,09.01.2019,21:00,109.0,(8.39812442999216+0j)
8230,09.01.2019,22:00,152.0,(9.382559669321076+0j)
8231,09.01.2019,23:00,157.9,(9.502419133155515+0j)
8232,10.01.2019,00:00,159.2,(9.528425883629746+0j)
8233,10.01.2019,01:00,154.9,(9.441853949580464+0j)
8234,10.01.2019,02:00,178.0,(9.889632189438641+0j)
8235,10.01.2019,03:00,177.0,(9.871077488839845+0j)
8236,10.01.2019,04:00,172.0,(9.77724027382445+0j)
8237,10.01.2019,05:00,176.0,(9.852452770088279+0j)
8238,10.01.2019,06:00,168.0,(9.700852463656133+0j)
8239,10.01.2019,07:00,159.0,(9.524434083462701+0j)
8240,10.01.2019,08:00,188.0,(10.071467496349868+0j)
8241,10.01.2019,09:00,172.0,(9.77724027382445+0j)
8242,10.01.2019,10:00,179.0,(9.908117526266054+0j)
8243,10.01.2019,11:00,167.0,(9.681566423794303+0j)
8244,10.01.2019,12:00,174.0,(9.814990610723694+0j)
8245,10.01.2019,13:00,175.0,(9.833757368868744+0j)
8246,10.01.2019,14:00,179.0,(9.908117526266054+0j)
8247,10.01.2019,15:00,173.0,(9.796151810839085+0j)
8248,10.01.2019,16:00,168.0,(9.700852463656133+0j)
8249,10.01.2019,17:00,169.0,(9.720062122661908+0j)
8250,10.01.2019,18:00,176.0,(9.852452770088279+0j)
8251,10.01.2019,19:00,184.0,(9.999525986970205+0j)
8252,10.01.2019,20:00,173.0,(9.796151810839085+0j)
8253,10.01.2019,21:00,184.0,(9.999525986970205+0j)
8254,10.01.2019,22:00,172.0,(9.77724027382445+0j)
8255,10.01.2019,23:00,167.0,(9.681566423794303+0j)
8256,11.01.2019,00:00,175.0,(9.833757368868744+0j)
8257,11.01.2019,01:00,180.0,(9.926534143972765+0j)
8258,11.01.2019,02:00,174.0,(9.814990610723694+0j)
8259,11.01.2019,03:00,174.0,(9.814990610723694+0j)
8260,11.01.2019,04:00,176.0,(9.852452770088279+0j)
8261,11.01.2019,05:00,174.0,(9.814990610723694+0j)
8262,11.01.2019,06:00,172.0,(9.77724027382445+0j)
8263,11.01.2019,07:00,174.0,(9.814990610723694+0j)
8264,11.01.2019,08:00,171.5,(9.767757008636394+0j)
8265,11.01.2019,09:00,148.5,(9.309984478596956+0j)
8266,11.01.2019,10:00,148.0,(9.299523813070314+0j)
8267,11.01.2019,11:00,151.0,(9.361938592581126+0j)
8268,11.01.2019,12:00,173.0,(9.796151810839085+0j)
8269,11.01.2019,13:00,156.0,(9.464151240077017+0j)
8270,11.01.2019,14:00,174.0,(9.814990610723694+0j)
8271,11.01.2019,15:00,182.0,(9.963163753155333+0j)
8272,11.01.2019,16:00,167.0,(9.681566423794303+0j)
8273,11.01.2019,17:00,181.0,(9.944882677676606+0j)
8274,11.01.2019,18:00,171.0,(9.758255293486995+0j)
8275,11.01.2019,19:00,173.0,(9.796151810839085+0j)
8276,11.01.2019,20:00,166.0,(9.662203239259748+0j)
8277,11.01.2019,21:00,181.0,(9.944882677676606+0j)
8278,11.01.2019,22:00,161.0,(9.564202536709079+0j)
8279,11.01.2019,23:00,156.0,(9.464151240077017+0j)
8280,12.01.2019,00:00,151.0,(9.361938592581126+0j)
8281,12.01.2019,01:00,121.0,(8.695647558939953+0j)
8282,12.01.2019,02:00,132.0,(8.951547409216735+0j)
8283,12.01.2019,03:00,120.0,(8.671626310712465+0j)
8284,12.01.2019,04:00,115.0,(8.549474457943806+0j)
8285,12.01.2019,05:00,104.0,(8.267697638641101+0j)
8286,12.01.2019,06:00,135.0,(9.018854804232133+0j)
8287,12.01.2019,07:00,151.0,(9.361938592581126+0j)
8288,12.01.2019,08:00,133.0,(8.974095482833441+0j)
8289,12.01.2019,09:00,109.0,(8.39812442999216+0j)
8290,12.01.2019,10:00,93.0,(7.965281374332306+0j)
8291,12.01.2019,11:00,70.0,(7.245574379379894+0j)
8292,12.01.2019,12:00,72.5,(7.330824251718528+0j)
8293,12.01.2019,13:00,42.75,(6.1473156272561695+0j)
8294,12.01.2019,14:00,34.15,(5.703879933536454+0j)
8295,12.01.2019,15:00,22.25,(4.944816094719321+0j)
8296,12.01.2019,16:00,39.85,(6.005044742889574+0j)
8297,12.01.2019,17:00,41.5,(6.086806624752893+0j)
8298,12.01.2019,18:00,28.0,(5.33858484787546+0j)
8299,12.01.2019,19:00,21.0,(4.850426231828067+0j)
8300,12.01.2019,20:00,15.0,(4.335813155356233+0j)
8301,12.01.2019,21:00,13.8,(4.2169634274721925+0j)
8302,12.01.2019,22:00,8.8,(3.6296746343871953+0j)
8303,12.01.2019,23:00,19.05,(4.695391387890966+0j)
8304,13.01.2019,00:00,13.67,(4.2036799557569795+0j)
8305,13.01.2019,01:00,10.51,(3.851007617907247+0j)
8306,13.01.2019,02:00,9.62,(3.739083493782415+0j)
8307,13.01.2019,03:00,1.17,(1.8525449720452847+0j)
8308,13.01.2019,04:00,0.0,0j
8309,13.01.2019,05:00,0.0,0j
8310,13.01.2019,06:00,0.13,(0.890610729969154+0j)
8311,13.01.2019,07:00,0.49,(1.38602851674125+0j)
8312,13.01.2019,08:00,0.0,0j
8313,13.01.2019,09:00,1.56,(2.03898957433302+0j)
8314,13.01.2019,10:00,1.2,(1.8682452542792138+0j)
8315,13.01.2019,11:00,4.0,(2.7907877167532553+0j)
8316,13.01.2019,12:00,0.0,0j
8317,13.01.2019,13:00,2.0,(2.2150496786970235+0j)
8318,13.01.2019,14:00,1.0,(1.7580860950627388+0j)
8319,13.01.2019,15:00,3.0,(2.5355989151676646+0j)
8320,13.01.2019,16:00,5.4,(3.0844049563613036+0j)
8321,13.01.2019,17:00,7.7,(3.471658895718618+0j)
8322,13.01.2019,18:00,11.7,(3.9911871526185076+0j)
8323,13.01.2019,19:00,23.6,(5.042866525057095+0j)
8324,13.01.2019,20:00,23.4,(5.028580707654039+0j)
8325,13.01.2019,21:00,17.3,(4.54697088575663+0j)
8326,13.01.2019,22:00,16.0,(4.430099357394047+0j)
8327,13.01.2019,23:00,17.79,(4.58950085477992+0j)
8328,14.01.2019,00:00,16.87,(4.508981982575228+0j)
8329,14.01.2019,01:00,30.38,(5.48575063718797+0j)
8330,14.01.2019,02:00,46.6,(6.326576705658405+0j)
8331,14.01.2019,03:00,42.26,(6.1237384962805566+0j)
8332,14.01.2019,04:00,58.3,(6.8170475608031+0j)
8333,14.01.2019,05:00,47.25,(6.355856402654247+0j)
8334,14.01.2019,06:00,31.67,(5.562322433310995+0j)
8335,14.01.2019,07:00,41.91,(6.106785878710654+0j)
8336,14.01.2019,08:00,69.37,(7.223772118052185+0j)
8337,14.01.2019,09:00,76.25,(7.455099114712887+0j)
8338,14.01.2019,10:00,98.25,(8.112430553923868+0j)
8339,14.01.2019,11:00,103.0,(8.241113218326888+0j)
8340,14.01.2019,12:00,76.25,(7.455099114712887+0j)
8341,14.01.2019,13:00,76.25,(7.455099114712887+0j)
8342,14.01.2019,14:00,58.1,(6.809243263698852+0j)
8343,14.01.2019,15:00,63.75,(7.023175733113107+0j)
8344,14.01.2019,16:00,59.75,(6.87310178641741+0j)
8345,14.01.2019,17:00,49.0,(6.433374486375069+0j)
8346,14.01.2019,18:00,37.4,(5.879368390179146+0j)
8347,14.01.2019,19:00,67.4,(7.15473310675142+0j)
8348,14.01.2019,20:00,71.1,(7.2833303041531625+0j)
8349,14.01.2019,21:00,62.2,(6.965788232192342+0j)
8350,14.01.2019,22:00,64.2,(7.039662121618375+0j)
8351,14.01.2019,23:00,60.6,(6.905540559714953+0j)
8352,15.01.2019,00:00,58.0,(6.805334397590895+0j)
8353,15.01.2019,01:00,82.0,(7.637972490387304+0j)
8354,15.01.2019,02:00,84.0,(7.699571702898023+0j)
8355,15.01.2019,03:00,84.0,(7.699571702898023+0j)
8356,15.01.2019,04:00,91.0,(7.907768311345105+0j)
8357,15.01.2019,05:00,117.0,(8.598752056010891+0j)
8358,15.01.2019,06:00,113.0,(8.49962216163038+0j)
8359,15.01.2019,07:00,136.0,(9.041068822054088+0j)
8360,15.01.2019,08:00,158.0,(9.5044247092246+0j)
8361,15.01.2019,09:00,156.0,(9.464151240077017+0j)
8362,15.01.2019,10:00,165.5,(9.652492475693006+0j)
8363,15.01.2019,11:00,185.5,(10.026625105887529+0j)
8364,15.01.2019,12:00,163.0,(9.60364299337732+0j)
8365,15.01.2019,13:00,141.5,(9.161338969616105+0j)
8366,15.01.2019,14:00,150.0,(9.341226271396069+0j)
8367,15.01.2019,15:00,158.75,(9.519439623142864+0j)
8368,15.01.2019,16:00,160.25,(9.549328169725293+0j)
8369,15.01.2019,17:00,183.0,(9.981377987034437+0j)
8370,15.01.2019,18:00,186.0,(10.035625671856836+0j)
8371,15.01.2019,19:00,165.0,(9.642762133940785+0j)
8372,15.01.2019,20:00,161.0,(9.564202536709079+0j)
8373,15.01.2019,21:00,78.2,(7.518116595609158+0j)
8374,15.01.2019,22:00,54.1,(6.649248450478197+0j)
8375,15.01.2019,23:00,33.2,(5.6504907323626625+0j)
8376,16.01.2019,00:00,28.0,(5.33858484787546+0j)
8377,16.01.2019,01:00,42.0,(6.111154110442452+0j)
